name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Bacillus spizizenii	96241	S	1903	4021	5924	0.00043	0.00026	0.00026	0.00025	44	nan
Bacillus velezensis	492670	S	954	6692	7646	0.00056	0.00043	0.00044	0.00042	45	nan
Bacillus halotolerans	260554	S	817	1367	2184	0.00016	0.00008	0.00008	0.00008	45	nan
Bacillus mojavensis	72360	S	645	704	1349	0.00010	0.00004	0.00004	0.00004	44	nan
Bacillus tequilensis	227866	S	1417	1454	2871	0.00021	0.00009	0.00009	0.00009	45	nan
Bacillus atrophaeus	1452	S	1030	1060	2090	0.00015	0.00007	0.00006	0.00006	44	nan
Bacillus stercoris	2054641	S	624	1439	2063	0.00015	0.00008	0.00008	0.00008	45	nan
Bacillus cabrialesii	2487276	S	1333	1393	2726	0.00020	0.00009	0.00009	0.00009	44	nan
Bacillus rugosus	2715209	S	1094	1168	2262	0.00017	0.00007	0.00007	0.00007	45	nan
Staphylococcus epidermidis	1282	S	557553	590794	1148347	0.08425	0.05974	0.04510	0.04442	32	nan
Staphylococcus aureus	1280	S	736	3395	4131	0.00030	0.00031	0.00000	0.00023	32	4.0
Streptococcus mutans	1309	S	457048	462915	919963	0.06749	0.05844	0.04780	0.04779	37	nan
Lactobacillus delbrueckii	1584	S	365036	367847	732883	0.05377	0.04882	0.05321	0.05225	53	nan
Megamonas funiformis	437897	S	577960	578486	1156446	0.08484	0.06134	0.04439	0.04641	31	nan
Megasphaera elsdenii	907	S	459053	461023	920076	0.06750	0.04770	0.05209	0.05160	55	nan
Longicatena caecimuris	1796635	S	601	637	1238	0.00009	0.00005	0.00000	0.00005	37	4.0
[Clostridium] innocuum	1522	S	592	607	1199	0.00009	0.00003	0.00000	0.00003	46	0.0
Bifidobacterium longum	216816	S	787875	930384	1718259	0.12606	0.09115	0.10007	0.09890	61	nan
Bifidobacterium breve	1685	S	827	983	1810	0.00013	0.00011	0.00000	0.00012	59	5.0
Cutibacterium acnes	1747	S	388499	392262	780761	0.05728	0.04047	0.04533	0.04476	60	nan
Collinsella aerofaciens	74426	S	513188	514466	1027654	0.07539	0.05495	0.06070	0.06032	62	nan
Pseudomonas putida	303	S	1236486	1285412	2521898	0.18502	0.05933	0.05901	0.06249	64	nan
Escherichia coli	562	S	77997	821971	899968	0.06603	0.04328	0.04721	0.04648	53	nan
Escherichia albertii	208962	S	2626	3108	5734	0.00042	0.00017	0.00000	0.00018	52	5.0
Escherichia marmotae	1499973	S	1571	1826	3397	0.00025	0.00010	0.00011	0.00011	52	nan
Escherichia fergusonii	564	S	1539	2588	4127	0.00030	0.00015	0.00015	0.00016	52	nan
Escherichia sp. E4742	2044467	S	1054	1414	2468	0.00018	0.00007	0.00008	0.00008	53	nan
Shigella flexneri	623	S	1340	23550	24890	0.00183	0.00131	0.00143	0.00141	53	nan
Shigella dysenteriae	622	S	1159	4438	5597	0.00041	0.00025	0.00027	0.00027	53	nan
Shigella boydii	621	S	667	5447	6114	0.00045	0.00031	0.00033	0.00033	53	nan
Klebsiella pneumoniae	573	S	852	4146	4998	0.00037	0.00020	0.00000	0.00022	55	5.0
Salmonella enterica	28901	S	1313	7989	9302	0.00068	0.00043	0.00048	0.00046	53	nan
Bacteroides uniformis	820	S	696054	1044253	1740307	0.12768	0.05518	0.05651	0.05563	48	nan
Parabacteroides distasonis	823	S	559535	963814	1523349	0.11176	0.04825	0.04841	0.04784	46	nan
Akkermansia muciniphila	239935	S	488316	491176	979492	0.07186	0.04649	0.05344	0.05139	57	nan
Campylobacter jejuni	197	S	2294	3062	5356	0.00039	0.00047	0.00000	0.00035	30	0.0
Homo sapiens	9606	S	1709	1754	3463	0.00025	0.00002	0.00000	0.00002	38	4.0
