name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Bacillus rugosus	2715209	S	920	1012	1932	0.00011	0.00005	0.00005	0.00005	44	nan
Staphylococcus epidermidis	1282	S	591616	635585	1227201	0.07014	0.05029	0.04808	0.04645	32	nan
Staphylococcus aureus	1280	S	600	2471	3071	0.00018	0.00018	0.00000	0.00016	32	5.0
Streptococcus mutans	1309	S	521324	535058	1056382	0.06037	0.05278	0.04902	0.04895	37	nan
Lactobacillus delbrueckii	1584	S	515603	521815	1037418	0.05929	0.05417	0.05437	0.05418	53	nan
Megamonas funiformis	437897	S	640694	642369	1283063	0.07333	0.05325	0.04931	0.05055	32	nan
Megasphaera elsdenii	907	S	631117	635525	1266642	0.07239	0.05128	0.05255	0.05190	56	nan
Longicatena caecimuris	1796635	S	740	795	1535	0.00009	0.00005	0.00000	0.00005	38	4.0
[Clostridium] innocuum	1522	S	750	776	1526	0.00009	0.00003	0.00000	0.00003	46	4.0
Bifidobacterium longum	216816	S	975436	1235139	2210575	0.12634	0.09483	0.09958	0.09867	62	nan
Bifidobacterium breve	1685	S	854	1451	2305	0.00013	0.00013	0.00014	0.00013	60	nan
Cutibacterium acnes	1747	S	529773	536684	1066457	0.06095	0.04326	0.04632	0.04506	60	nan
Mycobacterium canettii	78331	S	5702	5719	11421	0.00065	0.00026	0.00000	0.00029	65	5.0
Collinsella aerofaciens	74426	S	645156	647527	1292683	0.07388	0.05417	0.05766	0.05712	61	nan
Pseudomonas putida	303	S	1526899	1621784	3148683	0.17996	0.05918	0.05763	0.06145	64	nan
Escherichia coli	562	S	67096	1083360	1150456	0.06575	0.04506	0.04590	0.04526	53	nan
Escherichia albertii	208962	S	2039	2548	4587	0.00026	0.00011	0.00011	0.00011	52	nan
Escherichia fergusonii	564	S	1231	2186	3417	0.00020	0.00010	0.00010	0.00010	52	nan
Escherichia marmotae	1499973	S	1168	1400	2568	0.00015	0.00006	0.00006	0.00006	52	nan
Escherichia sp. E4742	2044467	S	726	1028	1754	0.00010	0.00004	0.00004	0.00004	52	nan
Shigella flexneri	623	S	1171	28252	29423	0.00168	0.00123	0.00125	0.00123	53	nan
Shigella dysenteriae	622	S	1004	5348	6352	0.00036	0.00024	0.00024	0.00024	53	nan
Shigella boydii	621	S	545	6386	6931	0.00040	0.00028	0.00029	0.00028	53	nan
Klebsiella pneumoniae	573	S	600	3075	3675	0.00021	0.00012	0.00000	0.00012	55	5.0
Salmonella enterica	28901	S	936	8661	9597	0.00055	0.00037	0.00039	0.00037	53	nan
Bacteroides uniformis	820	S	836141	1347008	2183149	0.12477	0.05564	0.05564	0.05462	49	nan
Parabacteroides distasonis	823	S	635714	1241948	1877662	0.10731	0.04859	0.04817	0.04744	47	nan
Akkermansia muciniphila	239935	S	644025	649000	1293025	0.07390	0.04767	0.05005	0.04888	57	nan
Campylobacter jejuni	197	S	2144	2993	5137	0.00029	0.00036	0.00000	0.00034	30	0.0
Homo sapiens	9606	S	5953	6339	12292	0.00070	0.00005	0.00000	0.00004	37	0.0
