name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Collinsella aerofaciens	74426	S	426436	427445	853881	0.07509	0.05474	0.06103	0.06054	62	nan
Pseudomonas putida	303	S	1024648	1065152	2089800	0.18378	0.05900	0.05933	0.06270	64	nan
Escherichia coli	562	S	64799	687861	752660	0.06619	0.04354	0.04739	0.04672	53	nan
Escherichia albertii	208962	S	2124	2542	4666	0.00041	0.00017	0.00000	0.00018	52	5.0
Escherichia fergusonii	564	S	1291	2154	3445	0.00030	0.00015	0.00015	0.00016	52	nan
Escherichia marmotae	1499973	S	1244	1450	2694	0.00024	0.00009	0.00010	0.00010	52	nan
Escherichia sp. E4742	2044467	S	801	1063	1864	0.00016	0.00006	0.00007	0.00007	53	nan
Shigella flexneri	623	S	1069	18457	19526	0.00172	0.00123	0.00134	0.00132	53	nan
Shigella dysenteriae	622	S	877	3528	4405	0.00039	0.00024	0.00026	0.00026	53	nan
Shigella boydii	621	S	522	4390	4912	0.00043	0.00030	0.00032	0.00032	53	nan
Klebsiella pneumoniae	573	S	694	3475	4169	0.00037	0.00020	0.00000	0.00022	55	5.0
Salmonella enterica	28901	S	1034	5493	6527	0.00057	0.00035	0.00040	0.00038	53	nan
Bacteroides uniformis	820	S	582952	874039	1456991	0.12813	0.05538	0.05657	0.05563	48	nan
Parabacteroides distasonis	823	S	468736	806950	1275686	0.11218	0.04844	0.04839	0.04783	46	nan
Akkermansia muciniphila	239935	S	407873	410216	818089	0.07194	0.04644	0.05374	0.05144	57	nan
Campylobacter jejuni	197	S	1929	2551	4480	0.00039	0.00047	0.00000	0.00035	30	0.0
Homo sapiens	9606	S	1403	1441	2844	0.00025	0.00002	0.00000	0.00002	38	3.0
