name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter cancerogenus	69218	S	302	324	626	0.00004	0.00002	0.00002	0.00002	58	nan
Enterobacter chuandaensis	2497875	S	158	203	361	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter chengduensis	2494701	S	143	203	346	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter sichuanensis	2071710	S	126	150	276	0.00002	0.00001	0.00001	0.00001	57	nan
Enterobacter bugandensis	881260	S	219	396	615	0.00004	0.00003	0.00002	0.00002	58	nan
Enterobacter huaxiensis	2494702	S	193	209	402	0.00003	0.00001	0.00001	0.00001	59	nan
Enterobacter oligotrophicus	2478464	S	148	156	304	0.00002	0.00001	0.00000	0.00001	56	5.0
Citrobacter sp. RHBSTW-00570	2742655	S	3350	69987	73337	0.00504	0.00481	0.00435	0.00415	54	nan
Citrobacter sp. S39	2660638	S	1337	42691	44028	0.00302	0.00293	0.00266	0.00253	54	nan
Citrobacter sp. RHB25-C09	2742624	S	205	212	417	0.00003	0.00001	0.00001	0.00001	55	nan
Citrobacter sp. S171	2971264	S	141	182	323	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter sp. R56	1573676	S	131	173	304	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter portucalensis	1639133	S	2172	4866	7038	0.00048	0.00033	0.00030	0.00029	54	nan
Citrobacter freundii	546	S	1809	7074	8883	0.00061	0.00049	0.00044	0.00042	54	nan
Citrobacter werkmanii	67827	S	754	2300	3054	0.00021	0.00016	0.00014	0.00014	54	nan
Citrobacter braakii	57706	S	691	6583	7274	0.00050	0.00045	0.00041	0.00039	54	nan
Citrobacter freundii complex sp. CFNIH2	2066049	S	100	200	300	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter farmeri	67824	S	5510	6190	11700	0.00080	0.00043	0.00038	0.00037	55	nan
Citrobacter amalonaticus	35703	S	452	1933	2385	0.00016	0.00013	0.00012	0.00011	55	nan
Citrobacter arsenatis	2546350	S	329	399	728	0.00005	0.00003	0.00002	0.00002	55	nan
Citrobacter koseri	545	S	253	546	799	0.00005	0.00004	0.00003	0.00003	55	nan
Citrobacter cronae	1748967	S	248	2351	2599	0.00018	0.00016	0.00015	0.00014	54	nan
Citrobacter rodentium	67825	S	214	306	520	0.00004	0.00002	0.00000	0.00002	57	5.0
Citrobacter tructae	2562449	S	211	227	438	0.00003	0.00002	0.00001	0.00001	53	nan
Citrobacter pasteurii	1563222	S	158	319	477	0.00003	0.00002	0.00002	0.00002	54	nan
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	52325	52377	104702	0.00719	0.00360	0.00338	0.00327	46	nan
Blochmannia endosymbiont of Camponotus modoc	2945587	S	23714	24156	47870	0.00329	0.00166	0.00211	0.00214	31	nan
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	7485	7488	14973	0.00103	0.00051	0.00065	0.00075	31	nan
Blochmannia endosymbiont of Camponotus sp. C-003	2945588	S	2013	7754	9767	0.00067	0.00053	0.00068	0.00068	31	nan
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	129	129	258	0.00002	0.00001	0.00000	0.00001	31	4.0
Candidatus Doolittlea endobia	1778262	S	13346	13363	26709	0.00183	0.00092	0.00085	0.00082	47	nan
Candidatus Purcelliella pentastirinorum	472834	S	104	104	208	0.00001	0.00001	0.00000	0.00002	23	4.0
Klebsiella africana	2489010	S	23729	27275	51004	0.00350	0.00187	0.00170	0.00166	59	nan
Klebsiella sp. A52	2834819	S	16098	23933	40031	0.00275	0.00164	0.00152	0.00144	57	nan
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	427	2824	3251	0.00022	0.00019	0.00000	0.00017	57	5.0
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	170	917	1087	0.00007	0.00006	0.00000	0.00006	57	5.0
Klebsiella pneumoniae	573	S	997	7012	8009	0.00055	0.00048	0.00050	0.00043	58	nan
Klebsiella aerogenes	548	S	775	850	1625	0.00011	0.00006	0.00000	0.00005	57	5.0
Klebsiella oxytoca	571	S	488	534	1022	0.00007	0.00004	0.00000	0.00003	57	5.0
Klebsiella michiganensis	1134687	S	485	835	1320	0.00009	0.00006	0.00006	0.00005	58	nan
Klebsiella huaxiensis	2153354	S	480	505	985	0.00007	0.00003	0.00000	0.00003	56	5.0
Klebsiella quasipneumoniae	1463165	S	434	937	1371	0.00009	0.00006	0.00000	0.00006	59	5.0
Klebsiella variicola	244366	S	273	786	1059	0.00007	0.00005	0.00000	0.00005	59	5.0
Klebsiella grimontii	2058152	S	112	365	477	0.00003	0.00003	0.00002	0.00002	58	nan
Raoultella ornithinolytica	54291	S	349	814	1163	0.00008	0.00006	0.00000	0.00005	57	5.0
Raoultella planticola	575	S	161	182	343	0.00002	0.00001	0.00000	0.00001	57	5.0
Raoultella terrigena	577	S	124	130	254	0.00002	0.00001	0.00000	0.00001	59	4.0
Salmonella enterica	28901	S	6292	68777	75069	0.00515	0.00472	0.00429	0.00410	54	nan
Salmonella bongori	54736	S	479	705	1184	0.00008	0.00005	0.00004	0.00004	53	nan
Lelliottia amnigena	61646	S	23997	25640	49637	0.00341	0.00176	0.00157	0.00151	55	nan
Escherichia coli	562	S	1781	8440	10221	0.00070	0.00058	0.00000	0.00050	54	5.0
Escherichia albertii	208962	S	277	299	576	0.00004	0.00002	0.00000	0.00002	52	5.0
Escherichia fergusonii	564	S	134	203	337	0.00002	0.00001	0.00000	0.00001	52	5.0
Escherichia marmotae	1499973	S	113	120	233	0.00002	0.00001	0.00000	0.00001	52	5.0
Kosakonia cowanii	208223	S	149	269	418	0.00003	0.00002	0.00000	0.00002	58	4.0
Kosakonia sacchari	1158459	S	136	192	328	0.00002	0.00001	0.00000	0.00001	56	4.0
Kosakonia arachidis	551989	S	126	146	272	0.00002	0.00001	0.00000	0.00001	55	4.0
Kosakonia pseudosacchari	1646340	S	108	157	265	0.00002	0.00001	0.00000	0.00001	56	4.0
Leclercia adecarboxylata	83655	S	235	496	731	0.00005	0.00003	0.00000	0.00003	58	4.0
Cronobacter sakazakii	28141	S	170	303	473	0.00003	0.00002	0.00000	0.00002	59	4.0
Cedecea neteri	158822	S	271	296	567	0.00004	0.00002	0.00000	0.00002	57	4.0
Buttiauxella agrestis	82977	S	104	234	338	0.00002	0.00002	0.00000	0.00001	52	4.0
[Enterobacter] lignolyticus	1334193	S	181	184	365	0.00003	0.00001	0.00000	0.00001	60	4.0
Pluralibacter gergoviae	61647	S	102	106	208	0.00001	0.00001	0.00000	0.00001	62	4.0
Atlantibacter hermannii	565	S	173	176	349	0.00002	0.00001	0.00000	0.00001	56	4.0
Pseudocitrobacter corydidari	2891570	S	244	249	493	0.00003	0.00002	0.00000	0.00001	56	5.0
Candidatus Profftia lariciata	1987921	S	106	109	215	0.00001	0.00001	0.00000	0.00002	12	3.0
Candidatus Ishikawaella capsulata	168169	S	154	154	308	0.00002	0.00001	0.00000	0.00001	29	4.0
Yokenella regensburgei	158877	S	133	137	270	0.00002	0.00001	0.00000	0.00001	57	5.0
Trabulsiella odontotermitis	379893	S	127	134	261	0.00002	0.00001	0.00000	0.00001	57	4.0
Yersinia massiliensis	419257	S	35813	72941	108754	0.00747	0.00501	0.00454	0.00436	50	nan
Yersinia sp. SCPM-O-B-9106 (C-191)	2992843	S	12776	23406	36182	0.00248	0.00161	0.00147	0.00140	50	nan
Yersinia sp. KBS0713	1179669	S	864	1996	2860	0.00020	0.00014	0.00013	0.00012	50	nan
Yersinia frederiksenii	29484	S	11256	15976	27232	0.00187	0.00110	0.00100	0.00096	49	nan
Yersinia enterocolitica	630	S	5674	6350	12024	0.00083	0.00044	0.00039	0.00038	49	nan
Yersinia mollaretii	33060	S	5328	5475	10803	0.00074	0.00038	0.00000	0.00033	51	5.0
Yersinia rochesterensis	1604335	S	5260	9099	14359	0.00099	0.00062	0.00058	0.00055	49	nan
Yersinia aleksiciae	263819	S	4851	5011	9862	0.00068	0.00034	0.00000	0.00030	51	5.0
Yersinia hibernica	2339259	S	3238	3342	6580	0.00045	0.00023	0.00021	0.00020	50	nan
Yersinia similis	367190	S	829	935	1764	0.00012	0.00006	0.00006	0.00006	49	nan
Yersinia pseudotuberculosis	633	S	442	1809	2251	0.00015	0.00012	0.00011	0.00011	49	nan
Yersinia canariae	2607663	S	2296	2386	4682	0.00032	0.00016	0.00015	0.00014	49	nan
Yersinia alsatica	2890317	S	2117	2199	4316	0.00030	0.00015	0.00014	0.00013	49	nan
Yersinia kristensenii	28152	S	1983	2103	4086	0.00028	0.00014	0.00013	0.00013	49	nan
Yersinia rohdei	29485	S	1875	1917	3792	0.00026	0.00013	0.00012	0.00012	49	nan
Yersinia aldovae	29483	S	1705	1758	3463	0.00024	0.00012	0.00011	0.00011	49	nan
Yersinia ruckeri	29486	S	1285	1307	2592	0.00018	0.00009	0.00000	0.00008	50	5.0
Yersinia intermedia	631	S	1195	2206	3401	0.00023	0.00015	0.00014	0.00013	50	nan
Yersinia entomophaga	935293	S	659	670	1329	0.00009	0.00005	0.00000	0.00004	50	5.0
Yersinia bercovieri	634	S	399	949	1348	0.00009	0.00007	0.00006	0.00006	50	nan
Serratia proteamaculans	28151	S	33135	36059	69194	0.00475	0.00248	0.00224	0.00215	57	nan
Serratia quinivorans	137545	S	20966	22186	43152	0.00296	0.00152	0.00137	0.00132	57	nan
Serratia grimesii	82995	S	2208	2267	4475	0.00031	0.00016	0.00000	0.00013	54	4.0
Serratia plymuthica	82996	S	1211	1362	2573	0.00018	0.00009	0.00000	0.00008	59	5.0
Serratia liquefaciens	614	S	994	1219	2213	0.00015	0.00008	0.00000	0.00007	58	5.0
Serratia marcescens	615	S	740	1426	2166	0.00015	0.00010	0.00000	0.00009	60	5.0
Serratia sp. UGAL515B_01	2986763	S	155	191	346	0.00002	0.00001	0.00000	0.00001	50	4.0
Serratia entomophila	42906	S	354	394	748	0.00005	0.00003	0.00000	0.00002	61	5.0
Serratia odorifera	618	S	319	323	642	0.00004	0.00002	0.00000	0.00002	58	4.0
Serratia fonticola	47917	S	175	208	383	0.00003	0.00001	0.00000	0.00001	56	5.0
Serratia inhibens	2338073	S	172	183	355	0.00002	0.00001	0.00000	0.00001	58	5.0
Serratia symbiotica	138074	S	151	151	302	0.00002	0.00001	0.00000	0.00001	54	4.0
Pectobacterium odoriferum	78398	S	41100	46267	87367	0.00600	0.00318	0.00292	0.00275	54	nan
Pectobacterium carotovorum	554	S	23660	30881	54541	0.00374	0.00212	0.00188	0.00183	54	nan
Pectobacterium versatile	2488639	S	8096	11736	19832	0.00136	0.00081	0.00073	0.00070	54	nan
Pectobacterium brasiliense	180957	S	3482	4191	7673	0.00053	0.00029	0.00027	0.00025	55	nan
Pectobacterium actinidiae	1507808	S	2785	2882	5667	0.00039	0.00020	0.00018	0.00017	54	nan
Pectobacterium sp. A5351	2914983	S	1642	1737	3379	0.00023	0.00012	0.00000	0.00010	54	4.0
Pectobacterium sp. PL64	2738983	S	858	948	1806	0.00012	0.00007	0.00006	0.00006	54	nan
Pectobacterium sp. F1-1	2949614	S	169	232	401	0.00003	0.00002	0.00001	0.00001	54	nan
Pectobacterium parvum	2778550	S	1941	2262	4203	0.00029	0.00016	0.00014	0.00013	54	nan
Pectobacterium polaris	2042057	S	1716	1896	3612	0.00025	0.00013	0.00012	0.00011	54	nan
Pectobacterium polonicum	2485124	S	1458	1517	2975	0.00020	0.00010	0.00010	0.00009	54	nan
Pectobacterium atrosepticum	29471	S	1408	1437	2845	0.00020	0.00010	0.00000	0.00009	54	5.0
Pectobacterium aquaticum	2204145	S	1014	1238	2252	0.00015	0.00009	0.00008	0.00007	54	nan
Pectobacterium quasiaquaticum	2774015	S	948	1093	2041	0.00014	0.00008	0.00007	0.00006	54	nan
Pectobacterium aroidearum	1201031	S	937	1351	2288	0.00016	0.00009	0.00009	0.00008	54	nan
Pectobacterium parmentieri	1905730	S	889	920	1809	0.00012	0.00006	0.00000	0.00005	54	5.0
Pectobacterium punjabense	2108399	S	522	542	1064	0.00007	0.00004	0.00003	0.00003	52	nan
Pectobacterium wasabiae	55208	S	411	424	835	0.00006	0.00003	0.00003	0.00003	53	nan
Pectobacterium cacticida	69221	S	390	392	782	0.00005	0.00003	0.00000	0.00002	51	5.0
Pectobacterium colocasium	2878098	S	372	496	868	0.00006	0.00003	0.00003	0.00003	54	nan
Dickeya fangzhongdai	1778540	S	17713	37076	54789	0.00376	0.00255	0.00238	0.00226	59	nan
Dickeya zeae	204042	S	212	243	455	0.00003	0.00002	0.00000	0.00001	56	4.0
Dickeya dadantii	204038	S	144	162	306	0.00002	0.00001	0.00001	0.00001	59	nan
Dickeya chrysanthemi	556	S	113	130	243	0.00002	0.00001	0.00000	0.00001	57	5.0
Dickeya dianthicola	204039	S	104	115	219	0.00002	0.00001	0.00001	0.00001	59	nan
Pantoea sp. X85	3037258	S	22170	35783	57953	0.00398	0.00246	0.00222	0.00213	57	nan
Pantoea sp. MT58	2768165	S	6905	12825	19730	0.00135	0.00088	0.00080	0.00076	56	nan
Pantoea sp. Nvir	2576760	S	1519	1519	3038	0.00021	0.00010	0.00000	0.00011	42	5.0
Pantoea sp. Lij88	3028622	S	386	405	791	0.00005	0.00003	0.00000	0.00002	57	5.0
Pantoea sp. Z09	2886821	S	180	185	365	0.00003	0.00001	0.00000	0.00001	62	4.0
Pantoea sp. SOD02	2970818	S	117	120	237	0.00002	0.00001	0.00000	0.00001	56	4.0
Pantoea eucalypti	470933	S	7664	13697	21361	0.00147	0.00094	0.00085	0.00081	56	nan
Pantoea agglomerans	549	S	1594	1712	3306	0.00023	0.00012	0.00000	0.00010	57	4.0
Candidatus Pantoea edessiphila	2044610	S	729	729	1458	0.00010	0.00005	0.00000	0.00007	31	5.0
Pantoea ananatis	553	S	431	442	873	0.00006	0.00003	0.00000	0.00003	55	4.0
Pantoea vagans	470934	S	380	459	839	0.00006	0.00003	0.00000	0.00003	56	5.0
Pantoea dispersa	59814	S	323	329	652	0.00004	0.00002	0.00000	0.00002	60	4.0
Pantoea piersonii	2364647	S	296	303	599	0.00004	0.00002	0.00000	0.00002	59	4.0
Candidatus Pantoea carbekii	1235990	S	256	256	512	0.00004	0.00002	0.00000	0.00002	34	4.0
Pantoea anthophila	470931	S	206	210	416	0.00003	0.00001	0.00000	0.00001	59	4.0
Pantoea deleyi	470932	S	153	156	309	0.00002	0.00001	0.00000	0.00001	60	4.0
Pantoea stewartii	66269	S	118	122	240	0.00002	0.00001	0.00000	0.00001	55	4.0
Pantoea eucrina	472693	S	116	120	236	0.00002	0.00001	0.00000	0.00001	58	4.0
Buchnera aphidicola	9	S	2800	2732	5532	0.00038	0.00019	0.00000	0.00031	26	5.0
Candidatus Erwinia haradaeae	1922217	S	595	598	1193	0.00008	0.00004	0.00000	0.00005	36	5.0
Erwinia tracheiphila	65700	S	103	251	354	0.00002	0.00002	0.00000	0.00002	51	4.0
Tatumella ptyseos	82987	S	151	155	306	0.00002	0.00001	0.00000	0.00001	50	4.0
Tatumella citrea	53336	S	119	123	242	0.00002	0.00001	0.00000	0.00001	50	4.0
Duffyella gerundensis	1619313	S	107	113	220	0.00002	0.00001	0.00000	0.00001	56	4.0
Jinshanibacter zhutongyuii	2498113	S	42119	42364	84483	0.00580	0.00291	0.00267	0.00257	48	nan
Providencia rustigianii	158850	S	21064	24246	45310	0.00311	0.00166	0.00164	0.00155	42	nan
Providencia alcalifaciens	126385	S	529	669	1198	0.00008	0.00005	0.00000	0.00004	44	5.0
Providencia rettgeri	587	S	433	11943	12376	0.00085	0.00082	0.00081	0.00077	42	nan
Providencia heimbachae	333962	S	231	283	514	0.00004	0.00002	0.00000	0.00002	43	5.0
Proteus vulgaris	585	S	211	422	633	0.00004	0.00003	0.00000	0.00003	40	4.0
Proteus mirabilis	584	S	195	225	420	0.00003	0.00002	0.00000	0.00001	41	4.0
Moellerella wisconsensis	158849	S	390	535	925	0.00006	0.00004	0.00000	0.00003	42	4.0
Candidatus Arsenophonus lipoptenae	634113	S	111	198	309	0.00002	0.00001	0.00000	0.00002	27	4.0
Morganella morganii	582	S	159	164	323	0.00002	0.00001	0.00000	0.00001	54	4.0
Edwardsiella tarda	636	S	265	299	564	0.00004	0.00002	0.00000	0.00002	60	4.0
Hafnia paralvei	546367	S	115	206	321	0.00002	0.00001	0.00000	0.00001	50	5.0
Pseudomonas sp. DR48	2871095	S	31435	33623	65058	0.00447	0.00231	0.00212	0.00205	60	nan
Pseudomonas sp. ADAK13	2730847	S	27720	29195	56915	0.00391	0.00200	0.00188	0.00182	63	nan
Pseudomonas sp. WJP1	2986947	S	21428	22231	43659	0.00300	0.00153	0.00141	0.00137	62	nan
Pseudomonas sp. B21-019	2895475	S	21384	28717	50101	0.00344	0.00197	0.00183	0.00177	61	nan
Pseudomonas sp. NyZ704	3076762	S	20994	21152	42146	0.00289	0.00145	0.00132	0.00126	59	nan
Pseudomonas sp. HTZ2	3075220	S	18479	50421	68900	0.00473	0.00346	0.00364	0.00328	64	nan
Pseudomonas sp. R3-18-08	1173283	S	18244	31754	49998	0.00343	0.00218	0.00202	0.00197	62	nan
Pseudomonas sp. SL4(2022)	2994661	S	17040	17193	34233	0.00235	0.00118	0.00110	0.00105	61	nan
Pseudomonas sp. R4-35-07	658643	S	11931	33916	45847	0.00315	0.00233	0.00216	0.00211	62	nan
Pseudomonas sp. MM227	3019968	S	11533	11707	23240	0.00160	0.00080	0.00078	0.00075	64	nan
Pseudomonas sp. LTJR-52	2479392	S	8785	9506	18291	0.00126	0.00065	0.00000	0.00056	56	4.0
Pseudomonas sp. TCU-HL1	1856685	S	4391	4439	8830	0.00061	0.00030	0.00029	0.00029	65	nan
Pseudomonas sp. Q1-7	3020843	S	3971	4087	8058	0.00055	0.00028	0.00033	0.00028	67	nan
Pseudomonas sp. GM17	1144323	S	3710	6134	9844	0.00068	0.00042	0.00044	0.00040	64	nan
Pseudomonas sp. DY-1	1755504	S	3289	3320	6609	0.00045	0.00023	0.00000	0.00021	64	5.0
Pseudomonas sp. PP3	2815936	S	2796	2993	5789	0.00040	0.00021	0.00000	0.00018	61	4.0
Pseudomonas sp. B21-040	2895486	S	2369	2444	4813	0.00033	0.00017	0.00000	0.00015	61	5.0
Pseudomonas sp. MPC6	2498848	S	2351	2441	4792	0.00033	0.00017	0.00000	0.00015	62	5.0
Pseudomonas sp. S34	1573718	S	2215	2311	4526	0.00031	0.00016	0.00000	0.00014	62	5.0
Pseudomonas sp. 31-12	2201356	S	1462	1545	3007	0.00021	0.00011	0.00000	0.00009	61	4.0
Pseudomonas sp. URMO17WK12:I11	1283291	S	1444	1862	3306	0.00023	0.00013	0.00000	0.00012	62	5.0
Pseudomonas sp. ACM7	2052956	S	933	1007	1940	0.00013	0.00007	0.00000	0.00006	60	4.0
Pseudomonas sp. N3-W	2975049	S	844	866	1710	0.00012	0.00006	0.00000	0.00005	61	5.0
Pseudomonas sp. MM213	2866807	S	757	875	1632	0.00011	0.00006	0.00000	0.00005	61	4.0
Pseudomonas sp. B21-015	2895473	S	649	690	1339	0.00009	0.00005	0.00000	0.00004	61	4.0
Pseudomonas sp. UW4	1207075	S	628	774	1402	0.00010	0.00005	0.00000	0.00005	61	5.0
Pseudomonas sp. BIOMIG1BAC	1758730	S	539	984	1523	0.00010	0.00007	0.00007	0.00006	64	nan
Pseudomonas sp. B21-053	2895493	S	526	569	1095	0.00008	0.00004	0.00000	0.00003	61	4.0
Pseudomonas sp. B21-048	2895490	S	487	518	1005	0.00007	0.00004	0.00000	0.00003	60	4.0
Pseudomonas sp. LFM046	1608357	S	476	476	952	0.00007	0.00003	0.00003	0.00003	64	nan
Pseudomonas sp. NIBR-H-19	2901380	S	475	495	970	0.00007	0.00003	0.00000	0.00003	60	4.0
Pseudomonas sp. RC3H12	2834406	S	474	666	1140	0.00008	0.00005	0.00000	0.00004	65	5.0
Pseudomonas sp. FP2196	2954086	S	458	478	936	0.00006	0.00003	0.00000	0.00003	61	4.0
Pseudomonas sp. FP1742	2954079	S	448	513	961	0.00007	0.00004	0.00000	0.00003	61	5.0
Pseudomonas sp. LS1212	2972478	S	438	442	880	0.00006	0.00003	0.00000	0.00003	62	5.0
Pseudomonas sp. Seg1	2678259	S	410	431	841	0.00006	0.00003	0.00000	0.00003	61	4.0
Pseudomonas sp. DTU12.3	2073078	S	399	421	820	0.00006	0.00003	0.00000	0.00003	61	4.0
Pseudomonas sp. CP-1	2902622	S	382	3791	4173	0.00029	0.00026	0.00026	0.00025	65	nan
Pseudomonas sp. B21-056	2895495	S	379	395	774	0.00005	0.00003	0.00000	0.00002	62	5.0
Pseudomonas sp. Ost2	2678260	S	330	335	665	0.00005	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. PIA16	2931382	S	305	307	612	0.00004	0.00002	0.00000	0.00002	64	5.0
Pseudomonas sp. Cab53	2678258	S	305	317	622	0.00004	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. SCB32	2653853	S	302	311	613	0.00004	0.00002	0.00000	0.00002	67	5.0
Pseudomonas sp. PSE14	3016341	S	299	309	608	0.00004	0.00002	0.00000	0.00002	67	4.0
Pseudomonas sp. FP198	2954084	S	295	303	598	0.00004	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. BW7P1	2973088	S	292	305	597	0.00004	0.00002	0.00000	0.00002	62	4.0
Pseudomonas sp. 7SR1	1881017	S	281	286	567	0.00004	0.00002	0.00002	0.00002	63	nan
Pseudomonas sp. Tri1	2823875	S	273	289	562	0.00004	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. LS44	1357074	S	267	268	535	0.00004	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. ADAK18	2730848	S	256	261	517	0.00004	0.00002	0.00000	0.00002	60	4.0
Pseudomonas sp. ZM23	2961893	S	255	267	522	0.00004	0.00002	0.00000	0.00002	65	4.0
Pseudomonas sp. SK3(2021)	2841064	S	252	296	548	0.00004	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. A34-9	3034675	S	246	264	510	0.00004	0.00002	0.00000	0.00002	61	4.0
Pseudomonas sp. SCA2728.1_7	2825975	S	231	267	498	0.00003	0.00002	0.00000	0.00002	61	4.0
Pseudomonas sp. G2-4	1506334	S	227	238	465	0.00003	0.00002	0.00000	0.00001	62	5.0
Pseudomonas sp. BSw22131	3002903	S	224	225	449	0.00003	0.00002	0.00000	0.00001	60	4.0
Pseudomonas sp. L5B5	2883205	S	217	222	439	0.00003	0.00002	0.00000	0.00001	65	5.0
Pseudomonas sp. SO81	2983246	S	212	215	427	0.00003	0.00001	0.00000	0.00001	67	5.0
Pseudomonas sp. AO-1	2855434	S	209	258	467	0.00003	0.00002	0.00000	0.00002	61	5.0
Pseudomonas sp. HLS-6	2049589	S	204	210	414	0.00003	0.00001	0.00000	0.00001	61	4.0
Pseudomonas sp. HS6	2850559	S	199	214	413	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. PMCC200344	3042028	S	195	411	606	0.00004	0.00003	0.00000	0.00003	61	5.0
Pseudomonas sp. B21-054	2895494	S	192	206	398	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. FP597	2954096	S	190	199	389	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. B21-051	2895491	S	188	212	400	0.00003	0.00001	0.00000	0.00001	62	4.0
Pseudomonas sp. CC6-YY-74	1930532	S	184	184	368	0.00003	0.00001	0.00001	0.00001	63	nan
Pseudomonas sp. TUM22785	3019098	S	184	214	398	0.00003	0.00001	0.00000	0.00001	68	5.0
Pseudomonas sp. T1-3-2	2908006	S	174	177	351	0.00002	0.00001	0.00000	0.00001	64	5.0
Pseudomonas sp. R84	1573712	S	173	195	368	0.00003	0.00001	0.00000	0.00001	61	4.0
Pseudomonas sp. PDNC002	2811422	S	173	180	353	0.00002	0.00001	0.00000	0.00001	66	4.0
Pseudomonas sp. B21-044	2895488	S	168	1042	1210	0.00008	0.00007	0.00007	0.00007	63	nan
Pseudomonas sp. FP215	2738126	S	167	325	492	0.00003	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. J452	2898441	S	165	169	334	0.00002	0.00001	0.00001	0.00001	65	nan
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	164	165	329	0.00002	0.00001	0.00000	0.00001	65	5.0
Pseudomonas sp. Lz4W	1206777	S	163	166	329	0.00002	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. FP1740	2954078	S	163	233	396	0.00003	0.00002	0.00000	0.00001	61	5.0
Pseudomonas sp. IzPS59	2774459	S	162	183	345	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. S09G 359	2054919	S	160	168	328	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. KU43P	2487887	S	159	163	322	0.00002	0.00001	0.00001	0.00001	64	nan
Pseudomonas sp. B21-028	2895480	S	159	169	328	0.00002	0.00001	0.00000	0.00001	63	5.0
Pseudomonas sp. PMCC200367	3042029	S	159	341	500	0.00003	0.00002	0.00000	0.00002	61	5.0
