name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas sp. MPC6	2498848	S	548	566	1114	0.00006	0.00003	0.00003	0.00003	62	nan
Pseudomonas sp. S34	1573718	S	388	402	790	0.00005	0.00002	0.00003	0.00002	62	nan
Pseudomonas sp. B21-040	2895486	S	281	289	570	0.00003	0.00002	0.00000	0.00002	61	5.0
Pseudomonas sp. DR48	2871095	S	181	191	372	0.00002	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. B21-017	2895474	S	181	450	631	0.00004	0.00003	0.00000	0.00003	61	5.0
Pseudomonas sp. ACM7	2052956	S	178	191	369	0.00002	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. URMO17WK12:I11	1283291	S	155	194	349	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. MM213	2866807	S	144	163	307	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. 31-12	2201356	S	141	148	289	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. FP1742	2954079	S	133	152	285	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. N3-W	2975049	S	130	133	263	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. 15A4	2804761	S	123	129	252	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. PMCC200367	3042029	S	114	250	364	0.00002	0.00001	0.00002	0.00001	61	nan
Pseudomonas sp. NIBR-H-19	2901380	S	102	106	208	0.00001	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. B21-015	2895473	S	101	107	208	0.00001	0.00001	0.00000	0.00001	61	5.0
Pseudomonas umsongensis	198618	S	122727	125978	248705	0.01428	0.00723	0.00718	0.00722	61	nan
Pseudomonas tritici	2745518	S	110787	116926	227713	0.01307	0.00671	0.00695	0.00674	62	nan
Pseudomonas fluorescens	294	S	829	945	1774	0.00010	0.00005	0.00000	0.00005	62	5.0
Pseudomonas moraviensis	321662	S	567	894	1461	0.00008	0.00005	0.00000	0.00005	62	5.0
Pseudomonas mandelii	75612	S	147	252	399	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas synxantha	47883	S	105	129	234	0.00001	0.00001	0.00000	0.00001	61	5.0
Pseudomonas putida	303	S	1068	1782	2850	0.00016	0.00010	0.00000	0.00011	63	5.0
Pseudomonas chlororaphis	587753	S	400	530	930	0.00005	0.00003	0.00000	0.00003	65	5.0
Pseudomonas fragi	296	S	144	156	300	0.00002	0.00001	0.00000	0.00001	60	5.0
Pseudomonas syringae	317	S	104	209	313	0.00002	0.00001	0.00000	0.00001	61	4.0
Pseudomonas aeruginosa	287	S	279	1027	1306	0.00007	0.00006	0.00000	0.00006	65	5.0
Pseudomonas izuensis	2684212	S	363	371	734	0.00004	0.00002	0.00000	0.00002	61	5.0
Pseudomonas silesiensis	1853130	S	307	315	622	0.00004	0.00002	0.00002	0.00002	61	nan
Pseudomonas arsenicoxydans	702115	S	234	243	477	0.00003	0.00001	0.00000	0.00001	60	5.0
Pseudomonas azerbaijanorientalis	2842350	S	201	238	439	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas frederiksbergensis	104087	S	160	173	333	0.00002	0.00001	0.00000	0.00001	61	4.0
Pseudomonas reinekei	395598	S	143	150	293	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas laurylsulfatiphila	2011015	S	127	135	262	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas vancouverensis	95300	S	117	119	236	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas kielensis	2762577	S	114	117	231	0.00001	0.00001	0.00000	0.00001	63	5.0
Pseudomonas palleroniana	191390	S	114	116	230	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas hormoni	3093767	S	112	116	228	0.00001	0.00001	0.00000	0.00001	61	5.0
Pseudomonas entomophila	312306	S	105	107	212	0.00001	0.00001	0.00000	0.00001	65	5.0
Ketobacter alkanivorans	1917421	S	38713	38758	77471	0.00445	0.00223	0.00215	0.00209	52	nan
Aliamphritea ceti	1524258	S	351223	353364	704587	0.04045	0.02029	0.01966	0.01920	48	nan
Marinobacterium sediminicola	518898	S	131800	131970	263770	0.01514	0.00758	0.00747	0.00726	58	nan
Marinomonas foliarum	491950	S	21754	22207	43961	0.00252	0.00128	0.00128	0.00124	44	nan
Marinomonas rhizomae	491948	S	1505	1534	3039	0.00017	0.00009	0.00000	0.00009	44	5.0
Marinomonas sp. A3A	2065312	S	616	632	1248	0.00007	0.00004	0.00000	0.00004	44	5.0
Marinomonas sp. FW-1	2071621	S	360	366	726	0.00004	0.00002	0.00000	0.00002	44	5.0
Marinomonas sp. CT5	2066133	S	205	207	412	0.00002	0.00001	0.00000	0.00001	44	5.0
Marinomonas profundi	2726122	S	547	550	1097	0.00006	0.00003	0.00000	0.00003	47	5.0
Marinomonas primoryensis	178399	S	198	198	396	0.00002	0.00001	0.00000	0.00001	44	4.0
Marinomonas arctica	383750	S	193	193	386	0.00002	0.00001	0.00000	0.00001	45	4.0
Thalassolituus hydrocarboniclasticus	2742796	S	21546	21743	43289	0.00249	0.00125	0.00122	0.00118	55	nan
Endozoicomonas euniceicola	1234143	S	52175	52767	104942	0.00603	0.00303	0.00303	0.00288	49	nan
Endozoicomonas montiporae	1027273	S	3874	3917	7791	0.00045	0.00022	0.00000	0.00021	50	5.0
Endozoicomonas gorgoniicola	1234144	S	1451	1451	2902	0.00017	0.00008	0.00000	0.00008	52	5.0
Endozoicomonas sp. 4G	2872754	S	644	689	1333	0.00008	0.00004	0.00000	0.00004	51	5.0
Endozoicomonas sp. 8E	3035692	S	234	242	476	0.00003	0.00001	0.00000	0.00001	49	4.0
Endozoicomonas sp. SCSIO W0465	2918516	S	216	243	459	0.00003	0.00001	0.00000	0.00001	49	4.0
Endozoicomonas sp. GU-1	3009078	S	189	204	393	0.00002	0.00001	0.00000	0.00001	51	5.0
Halomonas sp. KO116	1504981	S	117	186	303	0.00002	0.00001	0.00000	0.00001	55	4.0
Psychrobacter sp. PraFG1	2565531	S	229327	271774	501101	0.02877	0.01560	0.01551	0.01512	46	nan
Psychrobacter sp. WB2	3043330	S	175606	179895	355501	0.02041	0.01033	0.01045	0.01016	45	nan
Psychrobacter sp. van23A	3064892	S	168	173	341	0.00002	0.00001	0.00000	0.00001	47	5.0
Acinetobacter variabilis	70346	S	74297	85175	159472	0.00916	0.00489	0.00525	0.00490	45	nan
Acinetobacter sp. ACNIH1	1636603	S	2312	3660	5972	0.00034	0.00021	0.00022	0.00021	45	nan
Acinetobacter sp. FDAARGOS_724	2545797	S	842	1528	2370	0.00014	0.00009	0.00009	0.00009	45	nan
Acinetobacter sp. LoGeW2-3	1808001	S	428	434	862	0.00005	0.00002	0.00000	0.00002	45	5.0
Acinetobacter sp. 10FS3-1	2563897	S	235	253	488	0.00003	0.00001	0.00001	0.00001	44	nan
Acinetobacter sp. WY4	2708348	S	197	253	450	0.00003	0.00001	0.00001	0.00001	46	nan
Acinetobacter sp. NCu2D-2	1608473	S	110	111	221	0.00001	0.00001	0.00000	0.00001	41	4.0
Acinetobacter schindleri	108981	S	2387	2481	4868	0.00028	0.00014	0.00015	0.00014	45	nan
Acinetobacter baumannii	470	S	226	919	1145	0.00007	0.00005	0.00000	0.00005	41	5.0
Acinetobacter indicus	756892	S	842	871	1713	0.00010	0.00005	0.00000	0.00005	48	4.0
Acinetobacter lwoffii	28090	S	760	902	1662	0.00010	0.00005	0.00005	0.00005	45	nan
Acinetobacter johnsonii	40214	S	192	208	400	0.00002	0.00001	0.00001	0.00001	43	nan
Acinetobacter towneri	202956	S	180	214	394	0.00002	0.00001	0.00000	0.00001	43	5.0
Acinetobacter radioresistens	40216	S	110	186	296	0.00002	0.00001	0.00001	0.00001	43	nan
Thiomicrorhabdus sediminis	2580412	S	347637	347921	695558	0.03994	0.01998	0.01972	0.01918	45	nan
Shewanella decolorationis	256839	S	99778	108911	208689	0.01198	0.00625	0.00615	0.00595	48	nan
Shewanella halotolerans	2864204	S	67299	72018	139317	0.00800	0.00413	0.00399	0.00397	56	nan
Shewanella oncorhynchi	2726434	S	28120	32327	60447	0.00347	0.00186	0.00183	0.00178	47	nan
Alteromonas naphthalenivorans	715451	S	76781	82410	159191	0.00914	0.00473	0.00471	0.00459	45	nan
Agarivorans gilvus	680279	S	15005	15039	30044	0.00172	0.00086	0.00084	0.00082	47	nan
Pseudoalteromonas sp. THAF3	2587843	S	235	267	502	0.00003	0.00002	0.00000	0.00001	49	4.0
Pasteurella multocida	747	S	238460	297439	535899	0.03077	0.01708	0.01784	0.01731	41	nan
Nitrosococcus wardiae	1814290	S	54342	54361	108703	0.00624	0.00312	0.00303	0.00296	52	nan
Agrobacterium vitis	373	S	469865	481000	950865	0.05459	0.02762	0.02725	0.02688	59	nan
Agrobacterium fabacearum	1183401	S	1069	2013	3082	0.00018	0.00012	0.00000	0.00011	59	5.0
Agrobacterium tumefaciens	358	S	653	750	1403	0.00008	0.00004	0.00005	0.00004	60	nan
Agrobacterium pusense	648995	S	503	634	1137	0.00007	0.00004	0.00000	0.00004	60	5.0
Agrobacterium sp. S7/73	2820002	S	289	950	1239	0.00007	0.00005	0.00000	0.00005	59	5.0
Agrobacterium cucumeris	2862866	S	131	137	268	0.00002	0.00001	0.00000	0.00001	60	5.0
Rhizobium hidalgonense	1538159	S	35991	38405	74396	0.00427	0.00221	0.00219	0.00224	62	nan
Rhizobium sp. TAL182	2020313	S	394	1134	1528	0.00009	0.00007	0.00000	0.00007	62	5.0
Rhizobium sp. C104	2917727	S	274	365	639	0.00004	0.00002	0.00000	0.00002	62	5.0
Rhizobium sp. CIAT894	2020312	S	236	283	519	0.00003	0.00002	0.00000	0.00002	62	5.0
Rhizobium sp. NZLR1	2731096	S	216	242	458	0.00003	0.00001	0.00000	0.00001	62	5.0
Rhizobium sp. Kim5	2020311	S	147	417	564	0.00003	0.00002	0.00000	0.00002	62	5.0
Rhizobium sp. BT03	3045156	S	119	167	286	0.00002	0.00001	0.00000	0.00001	63	5.0
Rhizobium sp. Pop5	1223565	S	113	129	242	0.00001	0.00001	0.00000	0.00001	62	5.0
Rhizobium leguminosarum	384	S	1151	1776	2927	0.00017	0.00010	0.00000	0.00010	62	5.0
Rhizobium phaseoli	396	S	693	874	1567	0.00009	0.00005	0.00000	0.00005	62	5.0
Rhizobium ruizarguesonis	2081791	S	362	467	829	0.00005	0.00003	0.00000	0.00003	61	5.0
Rhizobium acidisoli	1538158	S	197	254	451	0.00003	0.00001	0.00000	0.00001	62	5.0
Rhizobium oryzihabitans	2267833	S	178	228	406	0.00002	0.00001	0.00000	0.00001	60	5.0
Rhizobium etli	29449	S	129	169	298	0.00002	0.00001	0.00000	0.00001	62	5.0
Allorhizobium ampelinum	3025782	S	4441	4479	8920	0.00051	0.00026	0.00000	0.00025	59	5.0
Ensifer canadensis	555315	S	324751	328932	653683	0.03753	0.01889	0.01904	0.01906	62	nan
Sinorhizobium sp. M14	430451	S	136	189	325	0.00002	0.00001	0.00000	0.00001	60	5.0
Brucella canis	36855	S	4506	100225	104731	0.00601	0.00575	0.00573	0.00559	59	nan
Brucella sp. 2716	2975052	S	210	346	556	0.00003	0.00002	0.00002	0.00002	58	nan
Brucella sp. NM4	3045175	S	162	175	337	0.00002	0.00001	0.00001	0.00001	58	nan
Brucella sp. 09RB8910	1844051	S	160	269	429	0.00002	0.00002	0.00001	0.00001	59	nan
Brucella sp. 10RB9215	1149953	S	159	265	424	0.00002	0.00002	0.00001	0.00001	58	nan
Brucella sp. 09RB8471	1149952	S	144	300	444	0.00003	0.00002	0.00002	0.00002	58	nan
Brucella sp. BO3	2691913	S	135	263	398	0.00002	0.00002	0.00001	0.00001	59	nan
Brucella sp. BO2	693750	S	134	299	433	0.00002	0.00002	0.00002	0.00002	59	nan
Brucella sp. MAB-22	2986424	S	121	161	282	0.00002	0.00001	0.00000	0.00001	57	5.0
Brucella sp. 2280	2592625	S	105	235	340	0.00002	0.00001	0.00001	0.00001	59	nan
Brucella sp. 458	2821140	S	100	236	336	0.00002	0.00001	0.00001	0.00001	59	nan
Brucella abortus	235	S	907	20994	21901	0.00126	0.00121	0.00120	0.00117	59	nan
Brucella melitensis	29459	S	907	7729	8636	0.00050	0.00044	0.00044	0.00043	59	nan
Brucella suis	29461	S	320	93608	93928	0.00539	0.00537	0.00535	0.00522	59	nan
Brucella intermedia	94625	S	217	219	436	0.00003	0.00001	0.00001	0.00001	59	nan
Brucella pseudintermedia	370111	S	111	112	223	0.00001	0.00001	0.00001	0.00001	59	nan
Brucella inopinata	1218315	S	100	133	233	0.00001	0.00001	0.00001	0.00001	59	nan
Bartonella apihabitans	2750929	S	75668	75871	151539	0.00870	0.00436	0.00430	0.00419	47	nan
Cohaesibacter marisflavi	655353	S	33821	34107	67928	0.00390	0.00196	0.00190	0.00185	55	nan
Acetobacter ascendens	481146	S	223626	232569	456195	0.02619	0.01335	0.01363	0.01270	54	nan
Blastomonas sp.	1909299	S	23058	30753	53811	0.00309	0.00177	0.00190	0.00190	65	nan
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	17360	17367	34727	0.00199	0.00100	0.00118	0.00144	29	nan
Paracoccus yeei	147645	S	806	882	1688	0.00010	0.00005	0.00000	0.00006	68	5.0
Achromobacter xylosoxidans	85698	S	82798	90906	173704	0.00997	0.00522	0.00589	0.00598	67	nan
Achromobacter pestifer	1353889	S	70817	75072	145889	0.00838	0.00431	0.00498	0.00492	67	nan
Achromobacter insolitus	217204	S	29643	30493	60136	0.00345	0.00175	0.00000	0.00194	66	5.0
Achromobacter aegrifaciens	1287736	S	22965	50741	73706	0.00423	0.00291	0.00383	0.00332	67	nan
Achromobacter sp. AONIH1	1758194	S	3089	3171	6260	0.00036	0.00018	0.00000	0.00022	69	5.0
Achromobacter sp. MFA1 R4	1881016	S	2777	2868	5645	0.00032	0.00016	0.00020	0.00019	67	nan
Achromobacter sp. R39	3047478	S	2622	2643	5265	0.00030	0.00015	0.00000	0.00016	62	3.0
Achromobacter sp. B7	2282475	S	470	1531	2001	0.00011	0.00009	0.00000	0.00010	66	5.0
Achromobacter sp. ES-001	2860286	S	434	1418	1852	0.00011	0.00008	0.00000	0.00009	66	5.0
Achromobacter sp. 77	2756133	S	324	601	925	0.00005	0.00003	0.00005	0.00004	67	nan
Achromobacter denitrificans	32002	S	9552	9784	19336	0.00111	0.00056	0.00000	0.00067	69	5.0
Achromobacter spanius	217203	S	6351	10458	16809	0.00097	0.00060	0.00069	0.00067	66	nan
Achromobacter deleyi	1353891	S	4882	5422	10304	0.00059	0.00031	0.00041	0.00036	68	nan
Achromobacter mucicolens	1389922	S	3952	5081	9033	0.00052	0.00029	0.00000	0.00033	67	5.0
Achromobacter ruhlandii	72557	S	1913	2228	4141	0.00024	0.00013	0.00000	0.00015	69	5.0
Alcaligenes aquatilis	323284	S	62485	150615	213100	0.01224	0.00865	0.00862	0.00831	57	nan
Alcaligenes faecalis	511	S	29967	44141	74108	0.00425	0.00253	0.00267	0.00244	58	nan
Alcaligenes sp. SMD-FA	2991054	S	11601	48621	60222	0.00346	0.00279	0.00279	0.00268	57	nan
Alcaligenes sp. SORT26	2813780	S	1936	2119	4055	0.00023	0.00012	0.00013	0.00012	58	nan
Alcaligenes sp. NLF5-7	2918755	S	246	900	1146	0.00007	0.00005	0.00005	0.00005	58	nan
Alcaligenes sp. 1735tsa3	2953809	S	144	529	673	0.00004	0.00003	0.00003	0.00003	57	nan
Bordetella pseudohinzii	1331258	S	256	258	514	0.00003	0.00001	0.00000	0.00002	67	4.0
Bordetella trematum	123899	S	199	200	399	0.00002	0.00001	0.00000	0.00001	66	4.0
Bordetella bronchiseptica	518	S	193	418	611	0.00004	0.00002	0.00000	0.00003	69	4.0
Paraburkholderia atlantica	2654982	S	359935	361364	721299	0.04141	0.02075	0.02208	0.02203	65	nan
Polynucleobacter paludilacus	1855895	S	111223	115020	226243	0.01299	0.00660	0.00641	0.00624	47	nan
Ralstonia pickettii	329	S	211	224	435	0.00002	0.00001	0.00000	0.00001	65	4.0
Janthinobacterium tructae	2590869	S	114139	124431	238570	0.01370	0.00714	0.00729	0.00757	65	nan
Janthinobacterium svalbardensis	368607	S	69808	75842	145650	0.00836	0.00435	0.00442	0.00460	64	nan
Janthinobacterium sp. PAMC25594	2861284	S	39700	44377	84077	0.00483	0.00255	0.00267	0.00270	64	nan
Janthinobacterium sp. LM6	1938606	S	8698	9666	18364	0.00105	0.00056	0.00063	0.00060	65	nan
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	7616	7919	15535	0.00089	0.00045	0.00056	0.00050	65	nan
Janthinobacterium sp. HH102	1537274	S	3643	5298	8941	0.00051	0.00030	0.00037	0.00032	65	nan
Janthinobacterium sp. J1-1	3065910	S	3354	3437	6791	0.00039	0.00020	0.00025	0.00021	65	nan
Janthinobacterium rivuli	2751478	S	12866	13637	26503	0.00152	0.00078	0.00087	0.00084	64	nan
Janthinobacterium lividum	29581	S	4829	8070	12899	0.00074	0.00046	0.00059	0.00049	64	nan
Janthinobacterium agaricidamnosum	55508	S	3943	5343	9286	0.00053	0.00031	0.00040	0.00033	64	nan
Herminiimonas arsenitoxidans	1809410	S	17899	17924	35823	0.00206	0.00103	0.00099	0.00097	52	nan
Rugamonas sp. DEMB1	3039386	S	222	240	462	0.00003	0.00001	0.00000	0.00002	69	4.0
uncultured Rhodoferax sp.	223188	S	455	466	921	0.00005	0.00003	0.00000	0.00003	59	4.0
Hydrogenophaga sp. BPS33	2651974	S	119	170	289	0.00002	0.00001	0.00000	0.00001	67	4.0
Eikenella corrodens	539	S	49509	49866	99375	0.00571	0.00286	0.00293	0.00282	58	nan
Neisseria lactamica	486	S	16111	17670	33781	0.00194	0.00101	0.00100	0.00098	54	nan
Neisseria meningitidis	487	S	1708	2235	3943	0.00023	0.00013	0.00000	0.00012	54	5.0
Neisseria sp. Marseille-Q6792	2937985	S	229	254	483	0.00003	0.00001	0.00000	0.00001	54	5.0
Neisseria gonorrhoeae	485	S	220	234	454	0.00003	0.00001	0.00000	0.00001	55	5.0
Sideroxyarcus emersonii	2764705	S	24350	24386	48736	0.00280	0.00140	0.00147	0.00141	61	nan
Paenibacillus sp. PAMC21692	2762320	S	140714	146730	287444	0.01650	0.00842	0.00823	0.00805	54	nan
Paenibacillus sp. IHB B 3084	867076	S	73260	79283	152543	0.00876	0.00455	0.00449	0.00438	49	nan
Paenibacillus sp. lzh-N1	2069255	S	49169	118914	168083	0.00965	0.00683	0.00679	0.00659	47	nan
Paenibacillus sp. YPD9-1	2908839	S	43263	43342	86605	0.00497	0.00249	0.00243	0.00238	49	nan
Paenibacillus sp. PSB04	2866810	S	15722	16533	32255	0.00185	0.00095	0.00099	0.00091	56	nan
Paenibacillus sp. S02	2823904	S	738	1237	1975	0.00011	0.00007	0.00007	0.00007	47	nan
Paenibacillus sp. S25	2823905	S	514	1194	1708	0.00010	0.00007	0.00007	0.00007	47	nan
Paenibacillus sp. M-152	2487928	S	412	979	1391	0.00008	0.00006	0.00006	0.00005	47	nan
Paenibacillus sp. HWE-109	1306526	S	361	361	722	0.00004	0.00002	0.00000	0.00002	47	4.0
Paenibacillus sp. CAA11	1532905	S	227	227	454	0.00003	0.00001	0.00000	0.00001	50	5.0
Paenibacillus sp. FSL H7-0357	1536774	S	206	207	413	0.00002	0.00001	0.00000	0.00001	50	4.0
Paenibacillus sp. URB8-2	2741301	S	183	184	367	0.00002	0.00001	0.00000	0.00001	54	5.0
Paenibacillus sp. FSL R7-0273	1536772	S	169	171	340	0.00002	0.00001	0.00000	0.00001	53	4.0
Paenibacillus sp. JZ16	1906272	S	164	166	330	0.00002	0.00001	0.00000	0.00001	51	5.0
Paenibacillus sp. C31	3050112	S	156	156	312	0.00002	0.00001	0.00000	0.00001	43	4.0
Paenibacillus sp. PK3_47	2072642	S	153	153	306	0.00002	0.00001	0.00000	0.00001	52	5.0
Paenibacillus sp. SYP-B4298	2996034	S	134	134	268	0.00002	0.00001	0.00000	0.00001	56	4.0
Paenibacillus sp. IHBB 10380	1566358	S	133	133	266	0.00002	0.00001	0.00000	0.00001	42	4.0
Paenibacillus sp. 19GGS1-52	2758563	S	128	128	256	0.00001	0.00001	0.00000	0.00001	48	5.0
