name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Bacillus thuringiensis	1428	S	110	159	269	0.00002	0.00001	nan	nan	35	1.0
Bacillus cereus	1396	S	105	235	340	0.00002	0.00001	nan	nan	36	1.0
Bacillus smithii	1479	S	209	221	430	0.00002	0.00001	nan	nan	40	1.0
Bacillus shivajii	1983719	S	140	141	281	0.00002	0.00001	nan	nan	37	1.0
Bacillus dafuensis	1742359	S	137	138	275	0.00002	0.00001	nan	nan	36	1.0
Mesobacillus jeotgali	129985	S	2771	2967	5738	0.00033	0.00017	nan	nan	44	1.0
Mesobacillus subterraneus	285983	S	320	354	674	0.00004	0.00002	nan	nan	43	1.0
Sutcliffiella horikoshii	79883	S	281	2242	2523	0.00015	0.00013	nan	nan	40	1.0
Heyndrickxia oleronia	38875	S	1789	1824	3613	0.00021	0.00011	nan	nan	35	1.0
Metabacillus sp. B2-18	2897333	S	570	611	1181	0.00007	0.00004	nan	nan	36	1.0
Metabacillus sp. cB07	2806989	S	505	509	1014	0.00006	0.00003	nan	nan	46	1.0
Metabacillus litoralis	152268	S	218	225	443	0.00003	0.00001	nan	nan	35	1.0
Metabacillus sediminilitoris	2567941	S	123	124	247	0.00001	0.00001	nan	nan	35	1.0
Peribacillus asahii	228899	S	514	523	1037	0.00006	0.00003	nan	nan	38	1.0
Peribacillus frigoritolerans	450367	S	300	312	612	0.00004	0.00002	nan	nan	41	1.0
Peribacillus sp. R9-11	3073271	S	282	323	605	0.00004	0.00002	nan	nan	39	1.0
Peribacillus butanolivorans	421767	S	103	117	220	0.00001	0.00001	nan	nan	39	1.0
Lysinibacillus sp. SGAir0095	2070463	S	321	329	650	0.00004	0.00002	nan	nan	38	1.0
Lysinibacillus fusiformis	28031	S	117	184	301	0.00002	0.00001	nan	nan	38	1.0
Virgibacillus sp. SK37	403957	S	391	421	812	0.00005	0.00002	nan	nan	37	1.0
Virgibacillus natechei	1216297	S	128	128	256	0.00001	0.00001	nan	nan	38	1.0
Neobacillus sp. PS3-12	3070677	S	111	128	239	0.00001	0.00001	nan	nan	39	1.0
Neobacillus mesonae	1193713	S	144	145	289	0.00002	0.00001	nan	nan	41	1.0
Priestia flexa	86664	S	302	309	611	0.00004	0.00002	nan	nan	39	1.0
Priestia megaterium	1404	S	218	300	518	0.00003	0.00002	nan	nan	38	1.0
Psychrobacillus sp. INOP01	2829187	S	358	368	726	0.00004	0.00002	nan	nan	36	1.0
Alkalihalophilus pseudofirmus	79885	S	127	128	255	0.00001	0.00001	nan	nan	39	1.0
Salimicrobium jeotgali	1230341	S	116	116	232	0.00001	0.00001	nan	nan	48	1.0
Gottfriedia acidiceleris	371036	S	114	114	228	0.00001	0.00001	nan	nan	33	1.0
Pontibacillus chungwhensis	265426	S	106	106	212	0.00001	0.00001	nan	nan	41	1.0
Paenibacillus sp. RUD330	2023772	S	332822	333881	666703	0.03860	0.01933	nan	nan	62	1.0
Paenibacillus urinalis	521520	S	174	175	349	0.00002	0.00001	nan	nan	47	1.0
Sporosarcina sp. PTS2304	2283194	S	436	452	888	0.00005	0.00003	nan	nan	41	1.0
Planococcus massiliensis	1499687	S	395	448	843	0.00005	0.00003	nan	nan	48	1.0
Solibacillus daqui	2912187	S	105	157	262	0.00002	0.00001	nan	nan	38	1.0
Gemella sp. zg-570	2840371	S	582	582	1164	0.00007	0.00003	nan	nan	30	1.0
Gemella sp. ND 6198	2040624	S	277	476	753	0.00004	0.00003	nan	nan	34	1.0
Gemella morbillorum	29391	S	236	240	476	0.00003	0.00001	nan	nan	30	1.0
Staphylococcus epidermidis	1282	S	103	195	298	0.00002	0.00001	nan	nan	33	1.0
Mammaliicoccus sp. Marseille-Q6498	2962659	S	330	429	759	0.00004	0.00002	nan	nan	32	1.0
Exiguobacterium alkaliphilum	1428684	S	109	579	688	0.00004	0.00003	nan	nan	54	1.0
Streptococcus anginosus	1328	S	1362	1802	3164	0.00018	0.00010	nan	nan	40	1.0
Streptococcus intermedius	1338	S	465	564	1029	0.00006	0.00003	nan	nan	38	1.0
Streptococcus constellatus	76860	S	106	131	237	0.00001	0.00001	nan	nan	38	1.0
Streptococcus equi	1336	S	1769	1785	3554	0.00021	0.00010	nan	nan	43	1.0
Streptococcus dysgalactiae	1334	S	142	238	380	0.00002	0.00001	nan	nan	40	1.0
Streptococcus sp. NCTC 11567	2583584	S	1066	2480	3546	0.00021	0.00014	nan	nan	40	1.0
Streptococcus sp. NSJ-72	2763068	S	215	351	566	0.00003	0.00002	nan	nan	39	1.0
Streptococcus sp. KS 6	2598457	S	203	219	422	0.00002	0.00001	nan	nan	40	1.0
Streptococcus pyogenes	1314	S	739	770	1509	0.00009	0.00004	nan	nan	40	1.0
Streptococcus pneumoniae	1313	S	592	623	1215	0.00007	0.00004	nan	nan	41	1.0
Streptococcus toyakuensis	2819619	S	316	337	653	0.00004	0.00002	nan	nan	42	1.0
Streptococcus suis	1307	S	290	305	595	0.00003	0.00002	nan	nan	42	1.0
Streptococcus pasteurianus	197614	S	255	416	671	0.00004	0.00002	nan	nan	39	1.0
Streptococcus porcinus	1340	S	253	256	509	0.00003	0.00001	nan	nan	37	1.0
Streptococcus milleri	33040	S	252	308	560	0.00003	0.00002	nan	nan	40	1.0
Streptococcus canis	1329	S	221	229	450	0.00003	0.00001	nan	nan	40	1.0
Streptococcus pseudoporcinus	361101	S	214	221	435	0.00003	0.00001	nan	nan	37	1.0
Enterococcus faecalis	1351	S	5303	5788	11091	0.00064	0.00034	nan	nan	38	1.0
Enterococcus faecium	1352	S	2662	3241	5903	0.00034	0.00019	nan	nan	39	1.0
Vagococcus lutrae	81947	S	622	643	1265	0.00007	0.00004	nan	nan	38	1.0
Ligilactobacillus murinus	1622	S	577	584	1161	0.00007	0.00003	nan	nan	41	1.0
Pediococcus acidilactici	1254	S	413	433	846	0.00005	0.00003	nan	nan	43	1.0
Aerococcus loyolae	2976809	S	210	215	425	0.00002	0.00001	nan	nan	44	1.0
[Clostridium] scindens	29347	S	68081	80901	148982	0.00863	0.00468	nan	nan	48	1.0
Lachnoclostridium phocaeense	1871021	S	2572	3762	6334	0.00037	0.00022	nan	nan	53	1.0
[Clostridium] hylemonae	89153	S	1322	1725	3047	0.00018	0.00010	nan	nan	50	1.0
Blautia argi	1912897	S	17809	27269	45078	0.00261	0.00158	nan	nan	43	1.0
Blautia producta	33035	S	8802	12405	21207	0.00123	0.00072	nan	nan	47	1.0
Blautia obeum	40520	S	4847	12449	17296	0.00100	0.00072	nan	nan	44	1.0
Blautia luti	89014	S	3289	9341	12630	0.00073	0.00054	nan	nan	44	1.0
Blautia wexlerae	418240	S	3032	9265	12297	0.00071	0.00054	nan	nan	44	1.0
Blautia pseudococcoides	1796616	S	832	1024	1856	0.00011	0.00006	nan	nan	47	1.0
Blautia parvula	2877527	S	297	514	811	0.00005	0.00003	nan	nan	47	1.0
Blautia sp. SC05B48	2479767	S	229	1525	1754	0.00010	0.00009	nan	nan	45	1.0
[Ruminococcus] gnavus	33038	S	15730	35994	51724	0.00300	0.00208	nan	nan	44	1.0
[Ruminococcus] torques	33039	S	9115	18444	27559	0.00160	0.00107	nan	nan	43	1.0
Dorea longicatena	88431	S	8728	16388	25116	0.00145	0.00095	nan	nan	43	1.0
Dorea formicigenerans	39486	S	5658	11475	17133	0.00099	0.00066	nan	nan	43	1.0
Roseburia hominis	301301	S	6091	10919	17010	0.00098	0.00063	nan	nan	51	1.0
Roseburia intestinalis	166486	S	4522	12436	16958	0.00098	0.00072	nan	nan	44	1.0
Roseburia rectibacter	2763062	S	557	812	1369	0.00008	0.00005	nan	nan	43	1.0
Enterocloster clostridioformis	1531	S	5008	6461	11469	0.00066	0.00037	nan	nan	51	1.0
Enterocloster bolteae	208479	S	4965	6173	11138	0.00064	0.00036	nan	nan	52	1.0
Enterocloster asparagiformis	333367	S	821	860	1681	0.00010	0.00005	nan	nan	58	1.0
Marvinbryantia formatexigens	168384	S	7558	8087	15645	0.00091	0.00047	nan	nan	52	1.0
Agathobacter rectalis	39491	S	6719	14850	21569	0.00125	0.00086	nan	nan	43	1.0
Qiania dongpingensis	2763669	S	3898	4618	8516	0.00049	0.00027	nan	nan	50	1.0
Butyrivibrio crossotus	45851	S	3594	5601	9195	0.00053	0.00032	nan	nan	38	1.0
Claveliimonas bilis	3028070	S	2399	2792	5191	0.00030	0.00016	nan	nan	46	1.0
Coprococcus catus	116085	S	647	1127	1774	0.00010	0.00007	nan	nan	45	1.0
Simiaoa sunii	2763672	S	629	989	1618	0.00009	0.00006	nan	nan	48	1.0
Pseudobutyrivibrio xylanivorans	185007	S	131	134	265	0.00002	0.00001	nan	nan	41	1.0
Sellimonas intestinalis	1653434	S	102	109	211	0.00001	0.00001	nan	nan	47	1.0
Faecalibacterium duncaniae	411483	S	23761	52959	76720	0.00444	0.00307	nan	nan	59	1.0
Faecalibacterium prausnitzii	853	S	5305	8712	14017	0.00081	0.00050	nan	nan	60	1.0
Faecalibacterium sp. I3-3-89	2929493	S	1122	1378	2500	0.00014	0.00008	nan	nan	62	1.0
Faecalibacterium sp. I4-1-79	2929494	S	471	671	1142	0.00007	0.00004	nan	nan	59	1.0
Faecalibacterium sp. I4-3-84	2929495	S	234	376	610	0.00004	0.00002	nan	nan	60	1.0
Faecalibacterium sp. IP-1-18	2929488	S	106	288	394	0.00002	0.00002	nan	nan	59	1.0
Flavonifractor plautii	292800	S	12111	14557	26668	0.00154	0.00084	nan	nan	63	1.0
Ruthenibacterium lactatiformans	1550024	S	8531	9986	18517	0.00107	0.00058	nan	nan	59	1.0
Oscillibacter hominis	2763056	S	5331	6655	11986	0.00069	0.00039	nan	nan	61	1.0
Dysosmobacter welbionis	2093857	S	1378	2359	3737	0.00022	0.00014	nan	nan	62	1.0
Acutalibacter muris	1796620	S	1185	1233	2418	0.00014	0.00007	nan	nan	57	1.0
Subdoligranulum variabile	214851	S	568	735	1303	0.00008	0.00004	nan	nan	62	1.0
Lawsonibacter asaccharolyticus	2108523	S	504	602	1106	0.00006	0.00003	nan	nan	63	1.0
Ruminococcus champanellensis	1161942	S	303	306	609	0.00004	0.00002	nan	nan	56	1.0
Anaerotruncus colihominis	169435	S	275	420	695	0.00004	0.00002	nan	nan	57	1.0
Pusillibacter faecalis	2714358	S	125	166	291	0.00002	0.00001	nan	nan	56	1.0
Clostridioides difficile	1496	S	45194	52140	97334	0.00564	0.00302	nan	nan	29	1.0
Peptoclostridium acidaminophilum	1731	S	199	203	402	0.00002	0.00001	nan	nan	46	1.0
Peptacetobacter hiranonis	89152	S	111	115	226	0.00001	0.00001	nan	nan	32	1.0
Emergencia timonensis	1776384	S	6628	6919	13547	0.00078	0.00040	nan	nan	47	1.0
Mogibacterium diversum	114527	S	935	947	1882	0.00011	0.00005	nan	nan	43	1.0
Intestinimonas butyriciproducens	1297617	S	2332	2497	4829	0.00028	0.00014	nan	nan	62	1.0
Massilistercora timonensis	2086584	S	1977	3572	5549	0.00032	0.00021	nan	nan	53	1.0
Flintibacter sp. KGMB00164	2610895	S	938	1026	1964	0.00011	0.00006	nan	nan	61	1.0
Clostridium sp. M62/1	411486	S	4715	9520	14235	0.00082	0.00055	nan	nan	51	1.0
Clostridium sp. BJN0001	2930219	S	190	192	382	0.00002	0.00001	nan	nan	29	1.0
Clostridium perfringens	1502	S	709	772	1481	0.00009	0.00004	nan	nan	29	1.0
Clostridium cadaveris	1529	S	323	348	671	0.00004	0.00002	nan	nan	32	1.0
Clostridium botulinum	1491	S	197	205	402	0.00002	0.00001	nan	nan	28	1.0
Clostridium tetani	1513	S	161	184	345	0.00002	0.00001	nan	nan	28	1.0
Hungatella hathewayi	154046	S	2216	3315	5531	0.00032	0.00019	nan	nan	49	1.0
Hungatella xylanolytica	384636	S	233	244	477	0.00003	0.00001	nan	nan	43	1.0
Proteiniclasticum sp. QWL-01	3036945	S	319	323	642	0.00004	0.00002	nan	nan	54	1.0
Sarcina sp. JB2	2726954	S	312	318	630	0.00004	0.00002	nan	nan	26	1.0
Geosporobacter ferrireducens	1424294	S	251	258	509	0.00003	0.00001	nan	nan	38	1.0
Eubacterium ventriosum	39496	S	2218	3639	5857	0.00034	0.00021	nan	nan	35	1.0
Eubacterium maltosivorans	2041044	S	860	939	1799	0.00010	0.00005	nan	nan	49	1.0
Christensenella minuta	626937	S	834	1025	1859	0.00011	0.00006	nan	nan	52	1.0
Anaerococcus mediterraneensis	1870984	S	639	788	1427	0.00008	0.00005	nan	nan	36	1.0
Parvimonas micra	33033	S	428	437	865	0.00005	0.00003	nan	nan	29	1.0
Finegoldia magna	1260	S	196	221	417	0.00002	0.00001	nan	nan	32	1.0
Acidilutibacter cellobiosedens	2507161	S	745	752	1497	0.00009	0.00004	nan	nan	33	1.0
Schnuerera ultunensis	45497	S	341	368	709	0.00004	0.00002	nan	nan	32	1.0
Ezakiella coagulans	46507	S	366	383	749	0.00004	0.00002	nan	nan	36	1.0
Streptomyces sp. S1D4-14	2594461	S	14340	615897	630237	0.03649	0.03566	nan	nan	71	nan
Streptomyces sp. S1D4-11	2721246	S	828	1021	1849	0.00011	0.00006	nan	nan	70	nan
Streptomyces sp. RPA4-2	2721244	S	364	376	740	0.00004	0.00002	nan	nan	71	nan
Streptomyces sp. RLB1-33	2721243	S	272	569	841	0.00005	0.00003	nan	nan	70	1.0
Streptomyces sp. S1A1-7	2594459	S	202	1661	1863	0.00011	0.00010	nan	nan	71	nan
Streptomyces sp. N50	3081765	S	187	189	376	0.00002	0.00001	nan	nan	71	1.0
Streptomyces sp. CGMCC 4.7035	3061628	S	145	149	294	0.00002	0.00001	nan	nan	71	1.0
Streptomyces sp. GQFP	2907545	S	134	136	270	0.00002	0.00001	nan	nan	70	1.0
Streptomyces sp. LRE541	2931983	S	125	127	252	0.00001	0.00001	nan	nan	71	1.0
Streptomyces sp. 3214.6	1882757	S	122	125	247	0.00001	0.00001	nan	nan	71	1.0
Streptomyces sp. RLB3-17	2594455	S	117	1748	1865	0.00011	0.00010	nan	nan	71	nan
Streptomyces sp. HUAS 15-9	2981136	S	107	109	216	0.00001	0.00001	nan	nan	71	1.0
Streptomyces sp. Li-HN-5-11	3075432	S	102	104	206	0.00001	0.00001	nan	nan	72	1.0
Streptomyces sp. CdTB01	1725411	S	100	102	202	0.00001	0.00001	nan	nan	72	1.0
Microbacterium endophyticum	1526412	S	307049	307364	614413	0.03558	0.01780	nan	nan	62	1.0
Corynebacterium sphenisci	191493	S	79459	79572	159031	0.00921	0.00461	nan	nan	75	1.0
Bifidobacterium adolescentis	1680	S	4896	6545	11441	0.00066	0.00038	nan	nan	61	1.0
Bifidobacterium breve	1685	S	2171	2475	4646	0.00027	0.00014	nan	nan	60	1.0
Bifidobacterium longum	216816	S	334	447	781	0.00005	0.00003	nan	nan	61	1.0
Metamycoplasma hyosynoviae	29559	S	296	297	593	0.00003	0.00002	nan	nan	27	1.0
Mycoplasma cottewii	51364	S	267	267	534	0.00003	0.00002	nan	nan	25	1.0
Escherichia sp. KS167_9B	2509666	S	229691	2218702	2448393	0.14177	0.12847	nan	nan	53	1.0
Escherichia sp. E4742	2044467	S	2085	2296	4381	0.00025	0.00013	nan	nan	53	1.0
Escherichia sp. HH091_1A	2509662	S	360	1940	2300	0.00013	0.00011	nan	nan	52	1.0
Escherichia coli	562	S	80845	271053	351898	0.02038	0.01570	nan	nan	53	1.0
Escherichia albertii	208962	S	5921	6482	12403	0.00072	0.00038	nan	nan	52	1.0
Escherichia fergusonii	564	S	5022	8756	13778	0.00080	0.00051	nan	nan	52	1.0
Escherichia marmotae	1499973	S	3252	3518	6770	0.00039	0.00020	nan	nan	52	1.0
Klebsiella pneumoniae	573	S	946	2118	3064	0.00018	0.00012	nan	nan	58	1.0
Klebsiella aerogenes	548	S	241	245	486	0.00003	0.00001	nan	nan	57	1.0
Klebsiella michiganensis	1134687	S	209	233	442	0.00003	0.00001	nan	nan	58	1.0
Raoultella planticola	575	S	671	722	1393	0.00008	0.00004	nan	nan	57	1.0
Citrobacter braakii	57706	S	265	463	728	0.00004	0.00003	nan	nan	54	1.0
Citrobacter werkmanii	67827	S	181	267	448	0.00003	0.00002	nan	nan	54	1.0
Citrobacter freundii	546	S	132	199	331	0.00002	0.00001	nan	nan	54	1.0
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	174	633	807	0.00005	0.00004	nan	nan	54	1.0
Enterobacter hormaechei	158836	S	304	872	1176	0.00007	0.00005	nan	nan	57	1.0
Enterobacter cloacae complex sp.	2027919	S	279	321	600	0.00003	0.00002	nan	nan	57	1.0
Shigella flexneri	623	S	502	2809	3311	0.00019	0.00016	nan	nan	53	1.0
Shigella dysenteriae	622	S	474	774	1248	0.00007	0.00004	nan	nan	53	1.0
Shigella boydii	621	S	232	671	903	0.00005	0.00004	nan	nan	53	1.0
Shigella sonnei	624	S	101	270	371	0.00002	0.00002	nan	nan	53	1.0
Salmonella enterica	28901	S	1285	3199	4484	0.00026	0.00019	nan	nan	53	1.0
Cedecea neteri	158822	S	160	172	332	0.00002	0.00001	nan	nan	57	1.0
Yersinia kristensenii	28152	S	896258	910854	1807112	0.10464	0.05274	nan	nan	49	1.0
Yersinia enterocolitica	630	S	15741	16105	31846	0.00184	0.00093	nan	nan	49	1.0
Yersinia rochesterensis	1604335	S	8568	10281	18849	0.00109	0.00060	nan	nan	49	1.0
Yersinia massiliensis	419257	S	5994	7695	13689	0.00079	0.00045	nan	nan	49	1.0
Yersinia sp. SCPM-O-B-9106 (C-191)	2992843	S	3103	3823	6926	0.00040	0.00022	nan	nan	50	1.0
Yersinia sp. KBS0713	1179669	S	2293	3136	5429	0.00031	0.00018	nan	nan	50	1.0
Yersinia pseudotuberculosis	633	S	3851	4313	8164	0.00047	0.00025	nan	nan	49	1.0
Yersinia similis	367190	S	560	563	1123	0.00007	0.00003	nan	nan	49	1.0
Yersinia ruckeri	29486	S	3457	3474	6931	0.00040	0.00020	nan	nan	50	1.0
Yersinia hibernica	2339259	S	2658	2685	5343	0.00031	0.00016	nan	nan	50	1.0
Yersinia intermedia	631	S	2630	3240	5870	0.00034	0.00019	nan	nan	50	1.0
Yersinia bercovieri	634	S	1776	2447	4223	0.00024	0.00014	nan	nan	51	1.0
Yersinia alsatica	2890317	S	1739	1758	3497	0.00020	0.00010	nan	nan	49	1.0
Yersinia mollaretii	33060	S	1412	1423	2835	0.00016	0.00008	nan	nan	51	1.0
Yersinia aleksiciae	263819	S	1330	1343	2673	0.00015	0.00008	nan	nan	51	1.0
Yersinia aldovae	29483	S	824	831	1655	0.00010	0.00005	nan	nan	49	1.0
Yersinia frederiksenii	29484	S	528	591	1119	0.00006	0.00003	nan	nan	49	1.0
Yersinia rohdei	29485	S	451	453	904	0.00005	0.00003	nan	nan	49	1.0
Yersinia canariae	2607663	S	225	227	452	0.00003	0.00001	nan	nan	49	1.0
Yersinia entomophaga	935293	S	171	171	342	0.00002	0.00001	nan	nan	50	1.0
Serratia fonticola	47917	S	492	573	1065	0.00006	0.00003	nan	nan	56	1.0
Serratia entomophila	42906	S	315	346	661	0.00004	0.00002	nan	nan	62	1.0
Serratia symbiotica	138074	S	220	220	440	0.00003	0.00001	nan	nan	54	1.0
Serratia marcescens	615	S	214	369	583	0.00003	0.00002	nan	nan	62	1.0
Serratia plymuthica	82996	S	118	130	248	0.00001	0.00001	nan	nan	59	1.0
Pantoea stewartii	66269	S	460	488	948	0.00005	0.00003	nan	nan	55	1.0
Pantoea vagans	470934	S	342	351	693	0.00004	0.00002	nan	nan	56	1.0
Pantoea agglomerans	549	S	233	242	475	0.00003	0.00001	nan	nan	57	1.0
Erwinia pyrifoliae	79967	S	260	274	534	0.00003	0.00002	nan	nan	56	1.0
Providencia rettgeri	587	S	241	295	536	0.00003	0.00002	nan	nan	42	1.0
Proteus mirabilis	584	S	151	153	304	0.00002	0.00001	nan	nan	41	1.0
Photorhabdus thracensis	230089	S	115	116	231	0.00001	0.00001	nan	nan	46	1.0
Pseudomonas chlororaphis	587753	S	134	164	298	0.00002	0.00001	nan	nan	65	1.0
Legionella sp. PC997	2755562	S	156	156	312	0.00002	0.00001	nan	nan	38	1.0
Rickettsia endosymbiont of Oedothorax gibbosus	931099	S	372426	372688	745114	0.04314	0.02158	nan	nan	31	1.0
Nitrosophilus kaiyonis	2930200	S	193070	193191	386261	0.02237	0.01119	nan	nan	28	1.0
Chryseobacterium sp.	1871047	S	482	511	993	0.00006	0.00003	nan	nan	37	1.0
Riemerella anatipestifer	34085	S	179	226	405	0.00002	0.00001	nan	nan	36	1.0
Paludibacter propionicigenes	185300	S	126	126	252	0.00001	0.00001	nan	nan	40	1.0
Fusobacterium mortiferum	850	S	328	328	656	0.00004	0.00002	nan	nan	29	1.0
Fusobacterium nucleatum	851	S	301	342	643	0.00004	0.00002	nan	nan	27	1.0
Leptotrichia sp. oral taxon 212	712357	S	209	211	420	0.00002	0.00001	nan	nan	31	1.0
Treponema phagedenis	162	S	354	354	708	0.00004	0.00002	nan	nan	40	1.0
Homo sapiens	9606	S	551	554	1105	0.00006	0.00003	nan	nan	38	1.0
