name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Phytobacter sp. SCO41	1756993	S	12802	29944	42746	0.00246	0.00172	0.00184	0.00167	55	nan
Phytobacter sp. MRY16-398	2487150	S	1451	38199	39650	0.00228	0.00220	0.00229	0.00213	55	nan
Lelliottia sp. WB101	2153385	S	51779	57688	109467	0.00630	0.00332	0.00336	0.00324	58	nan
Salmonella enterica	28901	S	1714	30052	31766	0.00183	0.00173	0.00180	0.00168	54	nan
Salmonella bongori	54736	S	108	313	421	0.00002	0.00002	0.00002	0.00002	53	nan
Klebsiella aerogenes	548	S	4750	5254	10004	0.00058	0.00030	0.00000	0.00030	57	5.0
Klebsiella sp. BDA134-6	2787706	S	2263	8659	10922	0.00063	0.00050	0.00059	0.00049	58	nan
Klebsiella pneumoniae	573	S	1097	8430	9527	0.00055	0.00048	0.00000	0.00048	58	5.0
Klebsiella michiganensis	1134687	S	227	488	715	0.00004	0.00003	0.00000	0.00003	58	5.0
Klebsiella quasipneumoniae	1463165	S	163	368	531	0.00003	0.00002	0.00000	0.00002	59	5.0
Klebsiella oxytoca	571	S	142	154	296	0.00002	0.00001	0.00000	0.00001	57	5.0
Buttiauxella sp. WJP83	2986951	S	21015	21595	42610	0.00245	0.00124	0.00124	0.00120	52	nan
Cronobacter sp. JZ38	1906275	S	13627	19838	33465	0.00192	0.00114	0.00123	0.00113	59	nan
Escherichia coli	562	S	15807	75383	91190	0.00524	0.00434	0.00441	0.00420	53	nan
Escherichia albertii	208962	S	776	830	1606	0.00009	0.00005	0.00005	0.00005	52	nan
Escherichia fergusonii	564	S	462	598	1060	0.00006	0.00003	0.00003	0.00003	52	nan
Escherichia marmotae	1499973	S	445	468	913	0.00005	0.00003	0.00003	0.00003	52	nan
Escherichia sp. E4742	2044467	S	246	314	560	0.00003	0.00002	0.00002	0.00002	53	nan
Candidatus Profftia tarda	1177216	S	11362	11366	22728	0.00131	0.00065	0.00072	0.00086	38	nan
Kosakonia sp. MUSA4	2067958	S	2924	3097	6021	0.00035	0.00018	0.00020	0.00017	57	nan
Providencia sp. R33	2828763	S	180	229	409	0.00002	0.00001	0.00001	0.00001	44	nan
Providencia sp. PROV252	2936799	S	177	233	410	0.00002	0.00001	0.00001	0.00001	44	nan
Providencia sp. PROV109	2936789	S	102	259222	259324	0.01491	0.01491	0.01618	0.01543	42	nan
Providencia rettgeri	587	S	1416	9542	10958	0.00063	0.00055	0.00059	0.00057	42	nan
Providencia huaxiensis	2027290	S	528	660	1188	0.00007	0.00004	0.00004	0.00004	43	nan
Providencia alcalifaciens	126385	S	193	204	397	0.00002	0.00001	0.00000	0.00001	44	5.0
Providencia heimbachae	333962	S	172	180	352	0.00002	0.00001	0.00001	0.00001	43	nan
Proteus mirabilis	584	S	2920	3163	6083	0.00035	0.00018	0.00000	0.00019	41	5.0
Lonsdalea britannica	1082704	S	122535	123199	245734	0.01413	0.00709	0.00730	0.00695	57	nan
Lonsdalea populi	1172565	S	38665	38896	77561	0.00446	0.00224	0.00229	0.00220	58	nan
Dickeya sp. Secpp 1600	2037915	S	7276	28304	35580	0.00205	0.00163	0.00170	0.00162	60	nan
Dickeya fangzhongdai	1778540	S	149	318	467	0.00003	0.00002	0.00002	0.00002	60	nan
Dickeya dadantii	204038	S	127	137	264	0.00002	0.00001	0.00001	0.00001	59	nan
Prodigiosinella sp. LS101	3057057	S	11893	12696	24589	0.00141	0.00073	0.00074	0.00071	51	nan
Erwinia rhapontici	55212	S	52571	52913	105484	0.00607	0.00304	0.00311	0.00296	56	nan
Erwinia pyrifoliae	79967	S	49653	57595	107248	0.00617	0.00331	0.00339	0.00324	56	nan
Erwinia persicina	55211	S	130	130	260	0.00001	0.00001	0.00000	0.00001	57	4.0
Pantoea sp. SS70	3024247	S	29078	45817	74895	0.00431	0.00264	0.00267	0.00258	57	nan
Pantoea eucalypti	470933	S	4689	7692	12381	0.00071	0.00044	0.00044	0.00043	56	nan
Buchnera aphidicola	9	S	147	147	294	0.00002	0.00001	0.00000	0.00002	26	4.0
Yersinia hibernica	2339259	S	47802	48564	96366	0.00554	0.00279	0.00285	0.00272	50	nan
Yersinia enterocolitica	630	S	8068	8305	16373	0.00094	0.00048	0.00049	0.00047	49	nan
Yersinia pseudotuberculosis	633	S	175	207	382	0.00002	0.00001	0.00000	0.00001	49	5.0
Yersinia ruckeri	29486	S	118	119	237	0.00001	0.00001	0.00000	0.00001	50	4.0
Serratia sp. JUb9	2724469	S	3680	15404	19084	0.00110	0.00089	0.00087	0.00089	62	nan
Serratia sp. K-M0706	3020826	S	231	8377	8608	0.00050	0.00048	0.00050	0.00049	62	nan
Serratia marcescens	615	S	6457	25433	31890	0.00183	0.00146	0.00153	0.00149	62	nan
Rouxiella badensis	1646377	S	14178	14277	28455	0.00164	0.00082	0.00083	0.00080	56	nan
Pragia fontium	82985	S	26437	26516	52953	0.00305	0.00153	0.00156	0.00150	47	nan
Jinshanibacter zhutongyuii	2498113	S	8184	8221	16405	0.00094	0.00047	0.00048	0.00046	48	nan
Sodalis praecaptivus	1239307	S	5774	5873	11647	0.00067	0.00034	0.00035	0.00034	59	nan
Pseudomonas sp. MM211	2866808	S	102319	102996	205315	0.01181	0.00592	0.00634	0.00603	63	nan
Pseudomonas sp. GXZC	3003351	S	53665	64496	118161	0.00680	0.00371	0.00385	0.00373	62	nan
Pseudomonas sp. R84	1573712	S	41970	47584	89554	0.00515	0.00274	0.00279	0.00272	61	nan
Pseudomonas sp. B21-056	2895495	S	39621	41504	81125	0.00467	0.00239	0.00257	0.00242	62	nan
Pseudomonas sp. gcc21	2726989	S	31273	31931	63204	0.00364	0.00184	0.00191	0.00181	59	nan
Pseudomonas sp. LRP2-20	2944234	S	24783	26085	50868	0.00293	0.00150	0.00190	0.00156	65	nan
Pseudomonas sp. B21-019	2895475	S	23548	31878	55426	0.00319	0.00183	0.00188	0.00183	61	nan
Pseudomonas sp. MM213	2866807	S	22365	26216	48581	0.00279	0.00151	0.00154	0.00150	61	nan
Pseudomonas sp. S34	1573718	S	13719	14361	28080	0.00161	0.00083	0.00086	0.00083	62	nan
Pseudomonas sp. SC3(2021)	2871493	S	12122	16858	28980	0.00167	0.00097	0.00105	0.00097	62	nan
Pseudomonas sp. P105	3049542	S	11132	21138	32270	0.00186	0.00122	0.00128	0.00122	62	nan
Pseudomonas sp. FP1762	2954080	S	7730	19622	27352	0.00157	0.00113	0.00123	0.00113	62	nan
Pseudomonas sp. XWY-1	2069256	S	7136	12595	19731	0.00113	0.00072	0.00085	0.00074	63	nan
Pseudomonas sp. REST10	2512235	S	5904	8730	14634	0.00084	0.00050	0.00000	0.00053	65	5.0
Pseudomonas sp. R76	1573711	S	5839	6728	12567	0.00072	0.00039	0.00041	0.00039	62	nan
Pseudomonas sp. S150	2559074	S	4304	229448	233752	0.01344	0.01320	0.01474	0.01330	62	nan
Pseudomonas sp. NIBR-H-19	2901380	S	4027	4212	8239	0.00047	0.00024	0.00000	0.00024	60	5.0
Pseudomonas sp. C27(2019)	2604941	S	3860	3881	7741	0.00045	0.00022	0.00023	0.00021	50	nan
Pseudomonas sp. B21-051	2895491	S	364	415	779	0.00004	0.00002	0.00003	0.00002	62	nan
Pseudomonas sp. AO-1	2855434	S	252	312	564	0.00003	0.00002	0.00002	0.00002	61	nan
Pseudomonas sp. FP2196	2954086	S	238	249	487	0.00003	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. Seg1	2678259	S	198	208	406	0.00002	0.00001	0.00001	0.00001	61	nan
Pseudomonas sp. DTU12.3	2073078	S	175	185	360	0.00002	0.00001	0.00001	0.00001	61	nan
Pseudomonas sp. Y5-11	2749808	S	156	265	421	0.00002	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. A34-9	3034675	S	138	148	286	0.00002	0.00001	0.00001	0.00001	61	nan
Pseudomonas sp. AN-B15	2697023	S	129	214	343	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. BW7P1	2973088	S	113	118	231	0.00001	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. SGAir0191	2217867	S	122772	146207	268979	0.01547	0.00841	0.00935	0.00855	63	nan
Pseudomonas putida	303	S	841	1677	2518	0.00014	0.00010	0.00011	0.00010	62	nan
Pseudomonas hygromyciniae	2812000	S	52889	60642	113531	0.00653	0.00349	0.00353	0.00350	62	nan
Pseudomonas syringae	317	S	1738	3467	5205	0.00030	0.00020	0.00019	0.00020	61	nan
Pseudomonas amygdali	47877	S	471	1717	2188	0.00013	0.00010	0.00000	0.00010	60	5.0
Pseudomonas savastanoi	29438	S	130	619	749	0.00004	0.00004	0.00003	0.00004	60	nan
Pseudomonas ficuserectae	53410	S	100	191	291	0.00002	0.00001	0.00000	0.00001	60	5.0
Pseudomonas cannabina	86840	S	783	32020	32803	0.00189	0.00184	0.00177	0.00182	60	nan
Pseudomonas viridiflava	33069	S	422	428	850	0.00005	0.00002	0.00003	0.00002	61	nan
Pseudomonas syringae group genomosp. 3	251701	S	269	7224	7493	0.00043	0.00042	0.00040	0.00041	60	nan
Pseudomonas syringae group genomosp. 7	251699	S	199	211	410	0.00002	0.00001	0.00000	0.00001	59	5.0
Pseudomonas tremae	200454	S	182	468	650	0.00004	0.00003	0.00000	0.00003	60	5.0
Pseudomonas coronafaciens	53409	S	124	368	492	0.00003	0.00002	0.00000	0.00002	60	5.0
Pseudomonas avellanae	46257	S	105	218	323	0.00002	0.00001	0.00001	0.00001	60	nan
Pseudomonas fluorescens	294	S	1410	1680	3090	0.00018	0.00010	0.00011	0.00010	62	nan
Pseudomonas koreensis	198620	S	376	561	937	0.00005	0.00003	0.00004	0.00003	62	nan
Pseudomonas moraviensis	321662	S	159	234	393	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas granadensis	1421430	S	154	178	332	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas proteolytica	219574	S	137	180	317	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas synxantha	47883	S	107	165	272	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas orientalis	76758	S	100	111	211	0.00001	0.00001	0.00001	0.00001	62	nan
Pseudomonas chlororaphis	587753	S	350	483	833	0.00005	0.00003	0.00000	0.00003	64	5.0
Pseudomonas fragi	296	S	129	144	273	0.00002	0.00001	0.00000	0.00001	60	5.0
Pseudomonas protegens	380021	S	120	11317	11437	0.00066	0.00065	0.00073	0.00066	62	nan
Pseudomonas aeruginosa	287	S	402	2231	2633	0.00015	0.00013	0.00016	0.00013	62	nan
Pseudomonas serboccidentalis	2964670	S	248	265	513	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas atacamensis	2565368	S	188	258	446	0.00003	0.00001	0.00002	0.00001	62	nan
Pseudomonas siliginis	2842346	S	140	235	375	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas hamedanensis	2745504	S	137	141	278	0.00002	0.00001	0.00001	0.00001	61	nan
Pseudomonas frederiksbergensis	104087	S	127	141	268	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas zeae	2745510	S	118	138	256	0.00001	0.00001	0.00001	0.00001	61	nan
Pseudomonas brassicacearum	930166	S	110	191	301	0.00002	0.00001	0.00001	0.00001	62	nan
Halopseudomonas aestusnigri	857252	S	7000	17543	24543	0.00141	0.00101	0.00108	0.00102	62	nan
Halopseudomonas maritima	2918528	S	500	502	1002	0.00006	0.00003	0.00000	0.00003	62	5.0
Halopseudomonas sabulinigri	472181	S	168	168	336	0.00002	0.00001	0.00000	0.00001	60	4.0
Denitrificimonas caeni	521720	S	2826	2852	5678	0.00033	0.00016	0.00000	0.00016	51	5.0
Stutzerimonas stutzeri	316	S	544	658	1202	0.00007	0.00004	0.00000	0.00004	64	4.0
Stutzerimonas xanthomarina	271420	S	614	654	1268	0.00007	0.00004	0.00000	0.00004	61	5.0
[Pseudomonas] zhaodongensis	1176257	S	346	460	806	0.00005	0.00003	0.00000	0.00003	61	4.0
Thiopseudomonas alkaliphila	1697053	S	440	442	882	0.00005	0.00003	0.00003	0.00002	48	nan
Shewanella psychrotolerans	2864206	S	160114	161285	321399	0.01848	0.00928	0.00948	0.00911	45	nan
Shewanella baltica	62322	S	107244	122429	229673	0.01321	0.00704	0.00712	0.00685	48	nan
Shewanella sp. WE21	2029986	S	67187	73818	141005	0.00811	0.00425	0.00432	0.00416	47	nan
Shewanella sp. NFH-SH190041	2950245	S	11861	11901	23762	0.00137	0.00068	0.00069	0.00067	49	nan
Shewanella avicenniae	2814294	S	44361	44562	88923	0.00511	0.00256	0.00257	0.00247	49	nan
Shewanella halotolerans	2864204	S	23198	24329	47527	0.00273	0.00140	0.00141	0.00136	56	nan
Shewanella algae	38313	S	9730	10171	19901	0.00114	0.00058	0.00060	0.00056	55	nan
Shewanella psychropiezotolerans	2593655	S	3530	3554	7084	0.00041	0.00020	0.00021	0.00020	47	nan
Shewanella putrefaciens	24	S	111	147	258	0.00001	0.00001	0.00000	0.00001	46	5.0
Pseudoalteromonas sp. PS1M3	87791	S	104656	171009	275665	0.01585	0.00984	0.01060	0.01017	40	nan
Pseudoalteromonas sp. MM1	3036714	S	29047	30007	59054	0.00340	0.00173	0.00183	0.00177	41	nan
Pseudoalteromonas sp. HL-AS1	3071081	S	12962	16817	29779	0.00171	0.00097	0.00107	0.00101	40	nan
Pseudoalteromonas sp. JSTW	2752475	S	5992	15374	21366	0.00123	0.00088	0.00093	0.00090	41	nan
Pseudoalteromonas sp. 1_2015MBL_MicDiv	1720343	S	589	878	1467	0.00008	0.00005	0.00006	0.00005	40	nan
Pseudoalteromonas sp. LC2018020214	2799564	S	589	936	1525	0.00009	0.00005	0.00006	0.00006	40	nan
Pseudoalteromonas sp. Bsw20308	283699	S	507	756	1263	0.00007	0.00004	0.00005	0.00005	40	nan
Pseudoalteromonas sp. A25	116092	S	138	138	276	0.00002	0.00001	0.00000	0.00001	42	5.0
Pseudoalteromonas sp. APM04	2699396	S	120	201	321	0.00002	0.00001	0.00001	0.00001	40	nan
Pseudoalteromonas spongiae	298657	S	26365	26578	52943	0.00304	0.00153	0.00162	0.00156	41	nan
Pseudoalteromonas arctica	394751	S	14126	15336	29462	0.00169	0.00088	0.00097	0.00092	40	nan
Pseudoalteromonas distincta	77608	S	1105	1575	2680	0.00015	0.00009	0.00011	0.00009	40	nan
Pseudoalteromonas aliena	247523	S	813	830	1643	0.00009	0.00005	0.00000	0.00005	40	5.0
Pseudoalteromonas nigrifaciens	28109	S	219	372	591	0.00003	0.00002	0.00002	0.00002	41	nan
Pseudoalteromonas carrageenovora	227	S	205	210	415	0.00002	0.00001	0.00000	0.00001	40	5.0
Pseudoalteromonas luteoviolacea	43657	S	162	162	324	0.00002	0.00001	0.00000	0.00001	42	5.0
Pseudoalteromonas espejiana	28107	S	162	165	327	0.00002	0.00001	0.00001	0.00001	41	nan
Pseudoalteromonas piscicida	43662	S	128	154	282	0.00002	0.00001	0.00000	0.00001	43	4.0
Pseudoalteromonas rubra	43658	S	128	128	256	0.00001	0.00001	0.00000	0.00001	49	4.0
Pseudoalteromonas xiamenensis	882626	S	126	126	252	0.00001	0.00001	0.00000	0.00001	44	5.0
Pseudoalteromonas marina	267375	S	122	167	289	0.00002	0.00001	0.00001	0.00001	41	nan
Pseudoalteromonas ulvae	107327	S	119	119	238	0.00001	0.00001	0.00000	0.00001	42	4.0
Pseudoalteromonas phenolica	161398	S	112	113	225	0.00001	0.00001	0.00000	0.00001	41	5.0
Pseudoalteromonas translucida	166935	S	108	129	237	0.00001	0.00001	0.00001	0.00001	41	nan
Pseudoalteromonas piratica	1348114	S	100	100	200	0.00001	0.00001	0.00000	0.00001	41	5.0
Flocculibacter collagenilyticus	2744479	S	137	137	274	0.00002	0.00001	0.00000	0.00001	40	4.0
Gayadomonas joobiniege	1234606	S	33739	33739	67478	0.00388	0.00194	0.00204	0.00197	42	nan
Lacimicrobium alkaliphilum	1526571	S	24691	25062	49753	0.00286	0.00144	0.00153	0.00138	51	nan
Catenovulum sediminis	1740262	S	2952	3119	6071	0.00035	0.00018	0.00000	0.00018	41	5.0
Catenovulum sp. TS8	2984846	S	1354	1471	2825	0.00016	0.00008	0.00000	0.00009	39	4.0
Alteromonas sp. RKMC-009	2267264	S	128	242	370	0.00002	0.00001	0.00000	0.00001	50	4.0
Alteromonas macleodii	28108	S	390	645	1035	0.00006	0.00004	0.00000	0.00004	45	5.0
Alteromonas mediterranea	314275	S	113	176	289	0.00002	0.00001	0.00000	0.00001	45	4.0
Salinimonas lutimaris	914153	S	221	237	458	0.00003	0.00001	0.00000	0.00001	51	4.0
Salinimonas marina	2785918	S	132	138	270	0.00002	0.00001	0.00000	0.00001	50	4.0
Salinimonas sediminis	2303538	S	108	130	238	0.00001	0.00001	0.00000	0.00001	49	4.0
Paraglaciecola sp. L3A3	2686358	S	158	161	319	0.00002	0.00001	0.00000	0.00001	39	4.0
Paraglaciecola sp. L1A13	2686359	S	140	147	287	0.00002	0.00001	0.00000	0.00001	44	5.0
Paraglaciecola mesophila	197222	S	144	156	300	0.00002	0.00001	0.00000	0.00001	45	4.0
Saccharobesus litoralis	2172099	S	403	403	806	0.00005	0.00002	0.00000	0.00002	42	5.0
Saliniradius amylolyticus	2183582	S	234	236	470	0.00003	0.00001	0.00000	0.00001	53	4.0
Aliiglaciecola sp. LCG003	3053655	S	184	188	372	0.00002	0.00001	0.00000	0.00001	43	5.0
Paraneptunicella aestuarii	2831148	S	122	122	244	0.00001	0.00001	0.00000	0.00001	44	4.0
Psychromonas ingrahamii	357794	S	60185	60277	120462	0.00693	0.00347	0.00373	0.00360	39	nan
Moritella sp. 36	2746233	S	18999	41503	60502	0.00348	0.00239	0.00258	0.00247	41	nan
Moritella sp. 24	2746230	S	101	102	203	0.00001	0.00001	0.00000	0.00001	40	4.0
Ferrimonas lipolytica	2724191	S	21845	21891	43736	0.00252	0.00126	0.00125	0.00121	51	nan
Colwellia sp. PAMC 20917	1816218	S	118	153	271	0.00002	0.00001	0.00000	0.00001	39	4.0
Colwellia sp. Arc7-635	2497879	S	105	203	308	0.00002	0.00001	0.00000	0.00001	39	4.0
Colwellia sp. 20A7	2689569	S	104	138	242	0.00001	0.00001	0.00000	0.00001	37	4.0
Idiomarina loihiensis	135577	S	145	173	318	0.00002	0.00001	0.00000	0.00001	48	4.0
Legionella spiritensis	452	S	58020	58843	116863	0.00672	0.00338	0.00347	0.00333	47	nan
Legionella clemsonensis	1867846	S	56864	58158	115022	0.00662	0.00334	0.00361	0.00348	39	nan
Legionella micdadei	451	S	28340	28419	56759	0.00326	0.00163	0.00175	0.00168	41	nan
Legionella sp. MW5194	2662448	S	14928	15550	30478	0.00175	0.00089	0.00092	0.00087	48	nan
Legionella pneumophila	446	S	1038	1074	2112	0.00012	0.00006	0.00000	0.00007	39	5.0
Candidatus Coxiella mudrowiae	2054173	S	102355	102388	204743	0.01178	0.00589	0.00666	0.00634	39	nan
Marinomonas sp. GJ51-6	2992802	S	120717	121400	242117	0.01392	0.00698	0.00724	0.00697	43	nan
Marinomonas algicola	2773454	S	107	107	214	0.00001	0.00001	0.00000	0.00001	42	4.0
Bacterioplanoides sp. SCSIO 12839	2829569	S	35994	36101	72095	0.00415	0.00208	0.00207	0.00200	49	nan
Amphritea atlantica	355243	S	3089	3197	6286	0.00036	0.00018	0.00000	0.00018	53	5.0
Amphritea japonica	452627	S	1278	1343	2621	0.00015	0.00008	0.00008	0.00007	49	nan
Aliamphritea ceti	1524258	S	196	208	404	0.00002	0.00001	0.00000	0.00001	48	5.0
Aliamphritea spongicola	707589	S	141	164	305	0.00002	0.00001	0.00000	0.00001	53	4.0
Aliamphritea hakodatensis	2895352	S	134	156	290	0.00002	0.00001	0.00000	0.00001	54	4.0
Neptunomonas phycophila	1572645	S	124	124	248	0.00001	0.00001	0.00000	0.00001	46	4.0
Neptunomonas japonica	417574	S	122	122	244	0.00001	0.00001	0.00000	0.00001	45	4.0
Neptuniibacter halophilus	651666	S	164	164	328	0.00002	0.00001	0.00000	0.00001	55	4.0
Nitrincola iocasae	2614693	S	100	101	201	0.00001	0.00001	0.00000	0.00001	51	5.0
Cobetia sp. 4B	2758724	S	39530	50054	89584	0.00515	0.00288	0.00303	0.00299	65	nan
Halomonas alkaliantarctica	232346	S	21105	21521	42626	0.00245	0.00124	0.00125	0.00120	55	nan
Endozoicomonas sp. GU-1	3009078	S	25163	25221	50384	0.00290	0.00145	0.00146	0.00140	51	nan
Vibrio algicola	2662262	S	46244	46785	93029	0.00535	0.00269	0.00281	0.00270	44	nan
Vibrio quintilis	1117707	S	35051	35400	70451	0.00405	0.00204	0.00208	0.00200	47	nan
Vibrio celticus	446372	S	31489	53735	85224	0.00490	0.00309	0.00315	0.00303	46	nan
Vibrio panuliri	1381081	S	19949	20551	40500	0.00233	0.00118	0.00119	0.00115	46	nan
uncultured Vibrio sp.	114054	S	17799	27745	45544	0.00262	0.00160	0.00162	0.00156	46	nan
Vibrio sp. SCSIO 43137	3021011	S	12389	12529	24918	0.00143	0.00072	0.00073	0.00070	47	nan
Vibrio parahaemolyticus	670	S	194	1159	1353	0.00008	0.00007	0.00007	0.00007	46	nan
Vibrio coralliilyticus	190893	S	178	314	492	0.00003	0.00002	0.00002	0.00002	46	nan
Vibrio vulnificus	672	S	142	153	295	0.00002	0.00001	0.00000	0.00001	48	5.0
Vibrio cholerae	666	S	122	815	937	0.00005	0.00005	0.00005	0.00005	46	nan
Vibrio furnissii	29494	S	119	135	254	0.00001	0.00001	0.00000	0.00001	52	4.0
Vibrio anguillarum	55601	S	117	271	388	0.00002	0.00002	0.00002	0.00002	46	nan
Grimontia kaedaensis	2872157	S	21210	21325	42535	0.00245	0.00123	0.00123	0.00118	50	nan
Photobacterium damselae	38293	S	179	248	427	0.00002	0.00001	0.00000	0.00001	42	4.0
Aeromonas sp. CU5	2033033	S	53093	56251	109344	0.00629	0.00324	0.00340	0.00323	61	nan
Aeromonas sp. FDAARGOS 1411	2778060	S	46167	99942	146109	0.00840	0.00575	0.00606	0.00576	62	nan
Aeromonas sp. FDAARGOS 1405	2778054	S	33915	52144	86059	0.00495	0.00300	0.00316	0.00300	62	nan
Aeromonas veronii	654	S	1948	2666	4614	0.00027	0.00015	0.00017	0.00015	62	nan
Aeromonas hydrophila	644	S	259	358	617	0.00004	0.00002	0.00000	0.00002	63	5.0
Aeromonas salmonicida	645	S	211	255	466	0.00003	0.00001	0.00002	0.00001	61	nan
Aeromonas allosaccharophila	656	S	191	259	450	0.00003	0.00001	0.00002	0.00001	62	nan
Aeromonas jandaei	650	S	146	174	320	0.00002	0.00001	0.00001	0.00001	62	nan
Aeromonas dhakensis	196024	S	138	207	345	0.00002	0.00001	0.00000	0.00001	63	5.0
Aeromonas caviae	648	S	106	247	353	0.00002	0.00001	0.00002	0.00001	62	nan
Aeromonas media	651	S	101	118	219	0.00001	0.00001	0.00000	0.00001	63	5.0
Pasteurella multocida	747	S	171351	204670	376021	0.02163	0.01177	0.01275	0.01212	41	nan
Haemophilus parainfluenzae	729	S	115	161	276	0.00002	0.00001	0.00000	0.00001	40	4.0
Kangiella sediminilitoris	1144748	S	156314	156440	312754	0.01799	0.00900	0.00927	0.00890	44	nan
Microbulbifer sp. ALW1	1516059	S	49801	49987	99788	0.00574	0.00287	0.00293	0.00282	58	nan
Microbulbifer sp. A4B17	359370	S	26820	27182	54002	0.00311	0.00156	0.00159	0.00152	50	nan
Microbulbifer sp. VAAF005	3034230	S	14025	14225	28250	0.00162	0.00082	0.00083	0.00080	50	nan
Candidatus Paraluminiphilus aquimaris	2518994	S	35404	35437	70841	0.00407	0.00204	0.00201	0.00194	53	nan
