name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Paradevosia shaoguanensis	1335043	S	328	330	658	0.00004	0.00002	0.00000	0.00002	64	4.0
Bradyrhizobium sp. CB1015	2976822	S	370866	382204	753070	0.04312	0.02188	0.02290	0.02386	65	nan
Bradyrhizobium sp. 62B	2898442	S	196	211	407	0.00002	0.00001	0.00000	0.00001	65	5.0
Bradyrhizobium paxllaeri	190148	S	146	147	293	0.00002	0.00001	0.00000	0.00001	63	4.0
Agrobacterium fabacearum	1183401	S	2735	3535	6270	0.00036	0.00020	0.00000	0.00019	59	5.0
Agrobacterium vitis	373	S	297	326	623	0.00004	0.00002	0.00000	0.00002	59	5.0
Agrobacterium pusense	648995	S	132	166	298	0.00002	0.00001	0.00000	0.00001	60	4.0
Rhizobium sp. AB2/73	2795216	S	686	1237	1923	0.00011	0.00007	0.00000	0.00007	60	5.0
Rhizobium sp. SSA_523	2952477	S	306	360	666	0.00004	0.00002	0.00000	0.00002	62	4.0
Rhizobium sp. ACO-34A	1571470	S	240	474	714	0.00004	0.00003	0.00000	0.00003	62	5.0
Rhizobium sp. SSM4.3	2919917	S	186	215	401	0.00002	0.00001	0.00000	0.00001	62	5.0
Pararhizobium sp. IMCC21322	3067903	S	511	511	1022	0.00006	0.00003	0.00000	0.00003	54	5.0
Pararhizobium sp. IMCC3301	3067904	S	153	153	306	0.00002	0.00001	0.00000	0.00001	56	5.0
Allorhizobium pseudoryzae	379684	S	332	340	672	0.00004	0.00002	0.00000	0.00002	63	5.0
Neorhizobium petrolearium	515361	S	236	244	480	0.00003	0.00001	0.00000	0.00001	62	5.0
Neorhizobium galegae	399	S	103	104	207	0.00001	0.00001	0.00000	0.00001	62	4.0
Sinorhizobium sp. RAC02	1842534	S	598	609	1207	0.00007	0.00003	0.00000	0.00004	63	4.0
Sinorhizobium medicae	110321	S	351	382	733	0.00004	0.00002	0.00000	0.00002	62	4.0
Sinorhizobium sojae	716925	S	152	196	348	0.00002	0.00001	0.00000	0.00001	63	4.0
Georhizobium profundi	2341112	S	245	246	491	0.00003	0.00001	0.00000	0.00001	63	4.0
Ciceribacter selenitireducens	448181	S	116	392	508	0.00003	0.00002	0.00000	0.00002	61	4.0
Mesorhizobium sp. AR10	2865839	S	564	1168	1732	0.00010	0.00007	0.00000	0.00007	63	5.0
Mesorhizobium sp. AR07	2865838	S	236	546	782	0.00004	0.00003	0.00000	0.00003	63	5.0
Mesorhizobium sp. INR15	2654248	S	199	222	421	0.00002	0.00001	0.00000	0.00001	62	5.0
Mesorhizobium sp. PAMC28654	2880934	S	134	158	292	0.00002	0.00001	0.00000	0.00001	63	5.0
Aminobacter aminovorans	83263	S	376	431	807	0.00005	0.00002	0.00000	0.00003	64	5.0
Aminobacter niigataensis	83265	S	292	311	603	0.00003	0.00002	0.00000	0.00002	64	4.0
Aquibium microcysteis	675281	S	478	483	961	0.00006	0.00003	0.00000	0.00004	68	4.0
Phyllobacterium zundukense	1867719	S	148	148	296	0.00002	0.00001	0.00000	0.00001	58	4.0
Methylobacterium nodulans	114616	S	383	439	822	0.00005	0.00003	0.00000	0.00004	69	4.0
Methylorubrum populi	223967	S	118	127	245	0.00001	0.00001	0.00000	0.00001	70	5.0
Pannonibacter phragmitetus	121719	S	455	490	945	0.00005	0.00003	0.00000	0.00003	64	5.0
Kaistia sp. 32K	2795690	S	368	443	811	0.00005	0.00003	0.00000	0.00003	67	4.0
Xanthobacter sp. YC-JY1	2419844	S	150	151	301	0.00002	0.00001	0.00000	0.00001	69	4.0
Aureimonas mangrovi	2758041	S	154	154	308	0.00002	0.00001	0.00000	0.00001	67	4.0
Nordella sp. HKS 07	2712222	S	131	131	262	0.00002	0.00001	0.00000	0.00001	63	4.0
Jannaschia sp. GRR-S6-38	3038773	S	999	1012	2011	0.00012	0.00006	0.00014	0.00011	71	nan
Palleronia sp. LCG004	3079304	S	365	367	732	0.00004	0.00002	0.00000	0.00002	66	5.0
Paracoccus versutus	34007	S	376	452	828	0.00005	0.00003	0.00000	0.00004	68	4.0
Pseudooceanicola algae	1537215	S	377	379	756	0.00004	0.00002	0.00000	0.00002	65	5.0
Brevirhabdus pacifica	1267768	S	144	154	298	0.00002	0.00001	0.00000	0.00001	68	5.0
Qipengyuania soli	2782568	S	259	305	564	0.00003	0.00002	0.00000	0.00002	64	4.0
Magnetospirillum sp. XM-1	1663591	S	283	283	566	0.00003	0.00002	0.00000	0.00002	67	4.0
Brevundimonas sp.	1871086	S	370	537	907	0.00005	0.00003	0.00000	0.00004	68	4.0
Aquirhabdus parva	2283318	S	5351463	5356248	10707711	0.61307	0.30667	0.31981	0.31281	47	nan
Klebsiella grimontii	2058152	S	183	349	532	0.00003	0.00002	0.00000	0.00002	58	5.0
Pantoea deleyi	470932	S	115	116	231	0.00001	0.00001	0.00000	0.00001	60	4.0
Thioflavicoccus mobilis	80679	S	433	434	867	0.00005	0.00002	0.00000	0.00003	66	4.0
Thiocystis violascens	73141	S	332	333	665	0.00004	0.00002	0.00000	0.00002	64	4.0
Pseudomonas sp. T1-3-2	2908006	S	107	473	580	0.00003	0.00003	0.00000	0.00003	64	5.0
Rhodanobacter denitrificans	666685	S	204	204	408	0.00002	0.00001	0.00000	0.00002	69	5.0
Bordetella sp. H567	1697043	S	611	622	1233	0.00007	0.00004	0.00000	0.00004	66	4.0
Variovorax paradoxus	34073	S	257	296	553	0.00003	0.00002	0.00000	0.00002	68	4.0
Hydrogenophaga sp. SL48	2806347	S	209	226	435	0.00002	0.00001	0.00000	0.00002	68	4.0
Burkholderia thailandensis	57975	S	134	149	283	0.00002	0.00001	0.00000	0.00001	68	4.0
Methylobacillus flagellatus	405	S	587	625	1212	0.00007	0.00004	0.00000	0.00003	57	5.0
Schaalia sp. ZJ405	2709403	S	2931654	2932879	5864533	0.33577	0.16792	0.16076	0.15803	59	nan
Streptomyces sp. ST1015	1848900	S	335	387	722	0.00004	0.00002	0.00000	0.00005	72	4.0
Streptomyces sp. NA02536	2742133	S	222	383	605	0.00003	0.00002	0.00000	0.00006	73	4.0
Streptomyces rubrolavendulae	285473	S	333	723	1056	0.00006	0.00004	0.00000	0.00015	75	4.0
Streptomyces subrutilus	36818	S	170	172	342	0.00002	0.00001	0.00000	0.00003	74	4.0
Mycolicibacterium crocinum	388459	S	229	328	557	0.00003	0.00002	0.00000	0.00002	67	4.0
Corynebacterium glucuronolyticum	39791	S	249	249	498	0.00003	0.00001	0.00000	0.00001	60	5.0
Exiguobacterium alkaliphilum	1428684	S	1552790	1565215	3118005	0.17852	0.08962	0.09037	0.08634	54	nan
Exiguobacterium aurantiacum	33987	S	36701	37469	74170	0.00425	0.00215	0.00000	0.00207	54	5.0
Exiguobacterium mexicanum	340146	S	17110	17437	34547	0.00198	0.00100	0.00000	0.00096	55	5.0
Exiguobacterium sp. PFWT01	2829816	S	1169	1632	2801	0.00016	0.00009	0.00000	0.00009	50	5.0
Exiguobacterium sp. AT1b	360911	S	906	1295	2201	0.00013	0.00007	0.00000	0.00007	50	5.0
Exiguobacterium sp. N4-1P	2051906	S	287	300	587	0.00003	0.00002	0.00000	0.00002	49	4.0
Exiguobacterium sp. Helios	2735868	S	231	235	466	0.00003	0.00001	0.00000	0.00001	49	4.0
Exiguobacterium sp. MH3	1399115	S	109	121	230	0.00001	0.00001	0.00000	0.00001	48	5.0
Exiguobacterium marinum	273528	S	2348	2370	4718	0.00027	0.00014	0.00000	0.00014	48	4.0
Exiguobacterium profundum	307643	S	1216	1330	2546	0.00015	0.00008	0.00000	0.00008	50	5.0
Exiguobacterium acetylicum	41170	S	511	586	1097	0.00006	0.00003	0.00000	0.00003	49	5.0
Exiguobacterium sibiricum	332410	S	339	346	685	0.00004	0.00002	0.00000	0.00002	49	5.0
Exiguobacterium antarcticum	132920	S	153	154	307	0.00002	0.00001	0.00000	0.00001	48	5.0
Staphylococcus warneri	1292	S	7547	11319	18866	0.00108	0.00065	0.00076	0.00075	33	nan
Staphylococcus pasteuri	45972	S	951	1005	1956	0.00011	0.00006	0.00000	0.00007	31	5.0
Bacillus pumilus	1408	S	117	121	238	0.00001	0.00001	0.00000	0.00001	42	4.0
Bacillus velezensis	492670	S	106	333	439	0.00003	0.00002	0.00000	0.00002	48	4.0
Alkalihalophilus pseudofirmus	79885	S	192	213	405	0.00002	0.00001	0.00000	0.00001	39	4.0
Priestia megaterium	1404	S	153	188	341	0.00002	0.00001	0.00000	0.00001	38	4.0
Paenibacillus agaridevorans	171404	S	173	210	383	0.00002	0.00001	0.00000	0.00001	53	4.0
Paenibacillus amylolyticus	1451	S	152	172	324	0.00002	0.00001	0.00000	0.00001	47	4.0
Planococcus glaciei	459472	S	144	151	295	0.00002	0.00001	0.00000	0.00001	49	5.0
Faecalibacterium duncaniae	411483	S	127	132	259	0.00001	0.00001	0.00000	0.00001	60	5.0
Pedobacter schmidteae	2201271	S	103	104	207	0.00001	0.00001	0.00000	0.00001	42	nan
Gemmatimonas phototrophica	1379270	S	303	303	606	0.00003	0.00002	0.00000	0.00002	64	5.0
Stigmatella aurantiaca	41	S	129	129	258	0.00001	0.00001	0.00000	0.00001	68	4.0
