name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Xenorhabdus bovienii	40576	S	178	187	365	0.00003	0.00001	0.00000	0.00001	46	4.0
Xenorhabdus sp. SF857	3026967	S	124	129	253	0.00002	0.00001	0.00000	0.00001	46	4.0
Xenorhabdus griffiniae	351672	S	117	122	239	0.00002	0.00001	0.00000	0.00001	45	4.0
Photorhabdus asymbiotica	291112	S	201	213	414	0.00003	0.00002	0.00000	0.00001	44	4.0
Photorhabdus thracensis	230089	S	168	205	373	0.00003	0.00001	0.00000	0.00001	46	4.0
Photorhabdus akhurstii	171438	S	108	129	237	0.00002	0.00001	0.00000	0.00001	46	4.0
Moellerella wisconsensis	158849	S	408	675	1083	0.00008	0.00005	0.00000	0.00004	42	4.0
Yersinia enterocolitica	630	S	174	216	390	0.00003	0.00002	0.00000	0.00001	49	4.0
Yersinia kristensenii	28152	S	157	218	375	0.00003	0.00002	0.00000	0.00001	49	4.0
Yersinia aldovae	29483	S	157	174	331	0.00002	0.00001	0.00000	0.00001	49	4.0
Yersinia canariae	2607663	S	139	198	337	0.00002	0.00001	0.00000	0.00001	49	4.0
Yersinia intermedia	631	S	117	356	473	0.00003	0.00003	0.00000	0.00002	50	4.0
Serratia symbiotica	138074	S	143	313	456	0.00003	0.00002	0.00000	0.00002	54	4.0
Rahnella aquatilis	34038	S	110	190	300	0.00002	0.00001	0.00000	0.00001	54	4.0
Candidatus Fukatsuia symbiotica	1878942	S	116	116	232	0.00002	0.00001	0.00000	0.00001	44	4.0
Pectobacterium carotovorum	554	S	139	454	593	0.00004	0.00003	0.00000	0.00003	54	4.0
Musicola paradisiaca	69223	S	140	0	140	0.00001	0.00000	nan	nan	nan	nan
Sodalis endosymbiont of Henestaris halophilus	1929246	S	349	349	698	0.00005	0.00003	0.00000	0.00002	34	4.0
Candidatus Sodalis pierantonius	1486991	S	135	139	274	0.00002	0.00001	0.00000	0.00001	57	3.0
Pragia fontium	82985	S	146	152	298	0.00002	0.00001	0.00000	0.00001	47	4.0
Pseudoalteromonas carrageenovora	227	S	275	359	634	0.00005	0.00003	0.00000	0.00002	41	4.0
Pseudoalteromonas xiamenensis	882626	S	221	230	451	0.00003	0.00002	0.00000	0.00001	44	4.0
Pseudoalteromonas rhizosphaerae	2518973	S	171	259	430	0.00003	0.00002	0.00000	0.00002	41	4.0
Pseudoalteromonas distincta	77608	S	134	626	760	0.00006	0.00005	0.00000	0.00004	41	4.0
Pseudoalteromonas rubra	43658	S	121	128	249	0.00002	0.00001	0.00000	0.00001	48	4.0
Pseudoalteromonas maricaloris	184924	S	117	656	773	0.00006	0.00005	0.00000	0.00004	43	4.0
Pseudoalteromonas tunicata	314281	S	117	126	243	0.00002	0.00001	0.00000	0.00001	40	4.0
Psychrosphaera aestuarii	1266052	S	138	203	341	0.00002	0.00001	0.00000	0.00001	40	4.0
Alteromonas sp. RKMC-009	2267264	S	284	425	709	0.00005	0.00003	0.00000	0.00002	50	4.0
Alteromonas naphthalenivorans	715451	S	194	273	467	0.00003	0.00002	0.00000	0.00002	43	4.0
Alteromonas macleodii	28108	S	109	134	243	0.00002	0.00001	0.00000	0.00001	45	4.0
Paraglaciecola sp. L3A3	2686358	S	239	246	485	0.00004	0.00002	0.00000	0.00002	39	4.0
Paraglaciecola mesophila	197222	S	101	110	211	0.00002	0.00001	0.00000	0.00001	44	4.0
Aliiglaciecola sp. LCG003	3053655	S	156	167	323	0.00002	0.00001	0.00000	0.00001	43	4.0
Agarivorans sp. B2Z047	2652721	S	122	134	256	0.00002	0.00001	0.00000	0.00001	44	4.0
Catenovulum sp. TS8	2984846	S	125	128	253	0.00002	0.00001	0.00000	0.00001	39	4.0
Colwellia sp. Arc7-D	2161872	S	241	293	534	0.00004	0.00002	0.00000	0.00002	39	4.0
Colwellia sp. 20A7	2689569	S	234	244	478	0.00003	0.00002	0.00000	0.00002	37	4.0
Colwellia psychrerythraea	28229	S	120	122	242	0.00002	0.00001	0.00000	0.00001	38	3.0
Thalassotalea sp. PTE2	3030492	S	199	305	504	0.00004	0.00002	0.00000	0.00002	39	4.0
Thalassotalea piscium	1230533	S	145	223	368	0.00003	0.00002	0.00000	0.00001	38	4.0
Thalassotalea crassostreae	1763536	S	129	139	268	0.00002	0.00001	0.00000	0.00001	40	4.0
Thalassotalea sediminis	1759089	S	113	123	236	0.00002	0.00001	0.00000	0.00001	39	4.0
Shewanella psychrotolerans	2864206	S	202	223	425	0.00003	0.00002	0.00000	0.00001	45	4.0
Shewanella oncorhynchi	2726434	S	131	205	336	0.00002	0.00001	0.00000	0.00001	47	4.0
Psychromonas ingrahamii	357794	S	187	189	376	0.00003	0.00001	0.00000	0.00001	39	4.0
Psychromonas sp. CNPT3	314282	S	141	152	293	0.00002	0.00001	0.00000	0.00001	40	4.0
Idiomarina sp. OT37-5b	2100422	S	117	174	291	0.00002	0.00001	0.00000	0.00001	52	4.0
Haemophilus parainfluenzae	729	S	726	942	1668	0.00012	0.00007	0.00000	0.00006	40	4.0
Haemophilus influenzae	727	S	375	538	913	0.00007	0.00004	0.00000	0.00003	39	4.0
[Haemophilus] ducreyi	730	S	271	324	595	0.00004	0.00002	0.00000	0.00002	39	4.0
Haemophilus haemolyticus	726	S	137	173	310	0.00002	0.00001	0.00000	0.00001	39	4.0
Haemophilus pittmaniae	249188	S	134	150	284	0.00002	0.00001	0.00000	0.00001	43	4.0
Pasteurella dagmatis	754	S	486	540	1026	0.00007	0.00004	0.00000	0.00004	39	4.0
Pasteurella atlantica	2827233	S	240	254	494	0.00004	0.00002	0.00000	0.00002	35	3.0
Pasteurella canis	753	S	173	210	383	0.00003	0.00002	0.00000	0.00001	38	4.0
Pasteurella multocida	747	S	114	194	308	0.00002	0.00001	0.00000	0.00001	41	4.0
Pasteurella skyensis	97481	S	106	111	217	0.00002	0.00001	0.00000	0.00001	36	3.0
Mannheimia haemolytica	75985	S	212	302	514	0.00004	0.00002	0.00000	0.00002	42	4.0
Mannheimia granulomatis	85402	S	154	175	329	0.00002	0.00001	0.00000	0.00001	40	4.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	S	105	202	307	0.00002	0.00001	0.00000	0.00001	40	4.0
Actinobacillus indolicus	51049	S	190	473	663	0.00005	0.00003	0.00000	0.00003	40	4.0
Gallibacterium salpingitidis	505341	S	237	243	480	0.00003	0.00002	0.00000	0.00002	38	4.0
Mergibacter septicus	221402	S	271	285	556	0.00004	0.00002	0.00000	0.00002	37	4.0
Vespertiliibacter pulmonis	1443036	S	221	243	464	0.00003	0.00002	0.00000	0.00002	38	4.0
Glaesserella parasuis	738	S	220	357	577	0.00004	0.00003	0.00000	0.00002	41	4.0
Otariodibacter oris	1032623	S	207	224	431	0.00003	0.00002	0.00000	0.00002	37	4.0
Bisgaardia hudsonensis	109472	S	175	189	364	0.00003	0.00001	0.00000	0.00001	34	3.0
Acinetobacter sp. NCu2D-2	1608473	S	175	190	365	0.00003	0.00001	0.00000	0.00001	41	4.0
Acinetobacter sp. WCHAc010034	1879049	S	113	133	246	0.00002	0.00001	0.00000	0.00001	52	4.0
Acinetobacter sp. WY4	2708348	S	107	277	384	0.00003	0.00002	0.00000	0.00002	42	4.0
Acinetobacter sp. BHS4	2836181	S	106	299	405	0.00003	0.00002	0.00000	0.00002	41	4.0
Acinetobacter seifertii	1530123	S	164	268	432	0.00003	0.00002	0.00000	0.00002	40	4.0
Acinetobacter pittii	48296	S	135	364	499	0.00004	0.00003	0.00000	0.00002	40	4.0
Acinetobacter equi	1324350	S	179	182	361	0.00003	0.00001	0.00000	0.00001	36	3.0
Acinetobacter radioresistens	40216	S	116	128	244	0.00002	0.00001	0.00000	0.00001	43	4.0
Psychrobacter sp. M13	3067275	S	215	404	619	0.00004	0.00003	0.00000	0.00002	45	4.0
Gilliamella sp. ESL0405	2704653	S	384	395	779	0.00006	0.00003	0.00000	0.00003	38	5.0
Gilliamella sp. ESL0443	2704655	S	368	386	754	0.00005	0.00003	0.00000	0.00003	36	4.0
Gilliamella sp. B3022	2817969	S	162	171	333	0.00002	0.00001	0.00000	0.00001	36	4.0
Gilliamella apis	1970738	S	932	972	1904	0.00014	0.00007	0.00000	0.00007	36	3.0
Gilliamella apicola	1196095	S	527	552	1079	0.00008	0.00004	0.00000	0.00004	35	3.0
Frischella perrara	1267021	S	257	268	525	0.00004	0.00002	0.00000	0.00002	34	4.0
Zophobihabitans entericus	1635327	S	184	185	369	0.00003	0.00001	0.00000	0.00001	40	4.0
Legionella sp. PC997	2755562	S	218	228	446	0.00003	0.00002	0.00000	0.00001	38	4.0
Legionella fallonii	96230	S	285	293	578	0.00004	0.00002	0.00000	0.00002	38	4.0
Legionella pneumophila	446	S	266	320	586	0.00004	0.00002	0.00000	0.00002	39	4.0
Legionella lytica	96232	S	243	245	488	0.00004	0.00002	0.00000	0.00002	40	4.0
Candidatus Legionella polyplacis	2005262	S	133	133	266	0.00002	0.00001	0.00000	0.00002	23	5.0
Legionella oakridgensis	29423	S	130	133	263	0.00002	0.00001	0.00000	0.00001	41	4.0
Legionella israelensis	454	S	128	128	256	0.00002	0.00001	0.00000	0.00001	40	4.0
Coxiella endosymbiont of Amblyomma sculptum	2487929	S	180	222	402	0.00003	0.00002	0.00000	0.00001	37	4.0
Coxiella-like endosymbiont	1592897	S	119	282	401	0.00003	0.00002	0.00000	0.00002	38	4.0
Candidatus Baumannia cicadellinicola	186490	S	1627	1654	3281	0.00024	0.00012	0.00000	0.00012	37	3.0
Candidatus Vesicomyosocius sp. SY067_SCS001	2732590	S	101	102	203	0.00001	0.00001	0.00000	0.00001	33	3.0
Candidatus Vesicomyosocius okutanii	412965	S	100	101	201	0.00001	0.00001	0.00000	0.00001	33	3.0
Candidatus Ruthturnera calyptogenae	386487	S	152	155	307	0.00002	0.00001	0.00000	0.00001	34	3.0
Celerinatantimonas diazotrophica	412034	S	108	108	216	0.00002	0.00001	0.00000	0.00001	44	4.0
Francisella tularensis	263	S	185	270	455	0.00003	0.00002	0.00000	0.00002	33	4.0
Francisella sp. FSC1006	1547445	S	120	154	274	0.00002	0.00001	0.00000	0.00001	33	3.0
Francisella frigiditurris	1542390	S	164	173	337	0.00002	0.00001	0.00000	0.00001	32	4.0
Francisella persica	954	S	142	154	296	0.00002	0.00001	0.00000	0.00001	32	4.0
Allofrancisella inopinata	1085647	S	316	329	645	0.00005	0.00002	0.00000	0.00003	31	4.0
Thiomicrospira aerophila	92245	S	105	106	211	0.00002	0.00001	0.00000	0.00001	46	5.0
Marinomonas mediterranea	119864	S	201	318	519	0.00004	0.00002	0.00000	0.00002	45	4.0
Neptunomonas japonica	417574	S	155	155	310	0.00002	0.00001	0.00000	0.00001	45	4.0
Candidatus Portiera aleyrodidarum	91844	S	316	317	633	0.00005	0.00002	0.00000	0.00004	24	4.0
Candidatus Carsonella ruddii	114186	S	181	202	383	0.00003	0.00001	0.00000	0.00010	 8	4.0
Rheinheimera sp. MMS21-TC3	3072790	S	125	131	256	0.00002	0.00001	0.00000	0.00001	41	4.0
Candidatus Nitrosacidococcus tergens	553981	S	117	131	248	0.00002	0.00001	0.00000	0.00001	37	4.0
