name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Microbacterium esteraromaticum	57043	S	142	147	289	0.00002	0.00001	0.00000	0.00001	69	5.0
Microbacterium luteum	2782167	S	141	163	304	0.00002	0.00001	0.00000	0.00001	70	4.0
Microbacterium protaetiae	2509458	S	134	139	273	0.00002	0.00001	0.00000	0.00001	69	5.0
Microbacterium terricola	344163	S	109	112	221	0.00002	0.00001	0.00000	0.00001	70	4.0
Curtobacterium sp. MCSS17_015	2175666	S	135151	141573	276724	0.01906	0.00975	0.01104	0.01079	72	nan
Curtobacterium flaccumfaciens	2035	S	129	179	308	0.00002	0.00001	0.00000	0.00001	72	4.0
Leucobacter tenebrionis	2873270	S	173	202	375	0.00003	0.00001	0.00000	0.00001	70	5.0
Agromyces protaetiae	2509455	S	120	152	272	0.00002	0.00001	0.00000	0.00001	71	4.0
Leifsonia xyli	1575	S	106	108	214	0.00001	0.00001	0.00000	0.00001	69	5.0
Frondihabitans sp. 762G35	1446794	S	121	124	245	0.00002	0.00001	0.00000	0.00001	71	4.0
Aurantimicrobium photophilum	1987356	S	119	144	263	0.00002	0.00001	0.00000	0.00001	56	4.0
Microterricola viridarii	412690	S	104	106	210	0.00001	0.00001	0.00000	0.00001	69	4.0
Austwickia chelonae	100225	S	302451	307583	610034	0.04202	0.02119	0.00000	0.01775	66	5.0
Gephyromycinifex aptenodytis	2716227	S	2034	2078	4112	0.00028	0.00014	0.00000	0.00013	68	4.0
Dermatophilus congolensis	1863	S	613	625	1238	0.00009	0.00004	0.00000	0.00003	59	4.0
Arthrobacter sp. ATA002	2991715	S	149	610	759	0.00005	0.00004	0.00000	0.00004	67	5.0
Arthrobacter sp. NEB 688	904039	S	148	168	316	0.00002	0.00001	0.00000	0.00001	75	5.0
Arthrobacter crystallopoietes	37928	S	150	210	360	0.00002	0.00001	0.00000	0.00001	65	5.0
Arthrobacter alpinus	656366	S	127	404	531	0.00004	0.00003	0.00000	0.00002	62	4.0
Arthrobacter sulfonylureivorans	2486855	S	126	156	282	0.00002	0.00001	0.00000	0.00001	66	5.0
Arthrobacter agilis	37921	S	121	147	268	0.00002	0.00001	0.00000	0.00001	70	4.0
Arthrobacter koreensis	199136	S	117	160	277	0.00002	0.00001	0.00000	0.00001	66	5.0
Arthrobacter polaris	2813727	S	115	138	253	0.00002	0.00001	0.00000	0.00001	60	4.0
Arthrobacter oryzae	409290	S	109	227	336	0.00002	0.00002	0.00002	0.00001	67	nan
Arthrobacter caoxuetaonis	2886935	S	104	131	235	0.00002	0.00001	0.00000	0.00001	66	5.0
Kocuria flava	446860	S	132	330	462	0.00003	0.00002	0.00000	0.00003	73	5.0
Kocuria palustris	71999	S	119	281	400	0.00003	0.00002	0.00000	0.00002	70	5.0
Micrococcus porci	2856555	S	136	308	444	0.00003	0.00002	0.00000	0.00003	73	5.0
Rothia kristinae	37923	S	232	412	644	0.00004	0.00003	0.00000	0.00003	71	5.0
Rothia mucilaginosa	43675	S	122	173	295	0.00002	0.00001	0.00000	0.00001	61	4.0
Paenarthrobacter sp. JL.01a	2979324	S	101	494	595	0.00004	0.00003	0.00000	0.00003	64	5.0
Citricoccus sp. SGAir0253	2567881	S	104	186	290	0.00002	0.00001	0.00000	0.00001	73	5.0
Paeniglutamicibacter sp. ZC-3	2986919	S	140	234	374	0.00003	0.00002	0.00002	0.00001	66	nan
Janibacter melonis	262209	S	414	468	882	0.00006	0.00003	0.00000	0.00004	74	5.0
Janibacter sp. CX7	2963431	S	130	276	406	0.00003	0.00002	0.00000	0.00002	72	4.0
Janibacter limosus	53458	S	275	346	621	0.00004	0.00002	0.00000	0.00003	71	4.0
Janibacter cremeus	1285192	S	185	470	655	0.00005	0.00003	0.00000	0.00004	72	4.0
Arsenicicoccus sp. oral taxon 190	1658671	S	1048	1205	2253	0.00016	0.00008	0.00000	0.00010	73	5.0
Phycicoccus endophyticus	1690220	S	404	471	875	0.00006	0.00003	0.00000	0.00004	74	4.0
Phycicoccus sp. HDW14	2714941	S	269	331	600	0.00004	0.00002	0.00000	0.00003	74	4.0
Intrasporangium calvum	53358	S	515	549	1064	0.00007	0.00004	0.00000	0.00004	72	5.0
Pedococcus dokdonensis	443156	S	491	559	1050	0.00007	0.00004	0.00000	0.00004	72	5.0
Tetrasphaera sp. HKS02	1813880	S	216	240	456	0.00003	0.00002	0.00000	0.00002	72	4.0
Ornithinimicrobium sp. HY006	2508882	S	350	449	799	0.00006	0.00003	0.00000	0.00003	72	4.0
Ornithinimicrobium sp. HY1793	2934158	S	241	256	497	0.00003	0.00002	0.00000	0.00002	70	4.0
Ornithinimicrobium flavum	1288636	S	398	520	918	0.00006	0.00004	0.00000	0.00004	73	4.0
Ornithinimicrobium cryptoxanthini	2934161	S	305	328	633	0.00004	0.00002	0.00000	0.00002	70	5.0
Ornithinimicrobium ciconiae	2594265	S	294	316	610	0.00004	0.00002	0.00000	0.00002	70	5.0
Ornithinimicrobium pratense	2593973	S	237	277	514	0.00004	0.00002	0.00000	0.00002	72	5.0
Ornithinimicrobium avium	2283195	S	127	139	266	0.00002	0.00001	0.00000	0.00001	74	4.0
Serinicoccus profundi	1078471	S	284	345	629	0.00004	0.00002	0.00000	0.00003	72	5.0
Serinicoccus marinus	247333	S	190	285	475	0.00003	0.00002	0.00000	0.00002	73	4.0
Serinicoccus chungangensis	767452	S	190	233	423	0.00003	0.00002	0.00000	0.00002	73	4.0
Serinicoccus hydrothermalis	1758689	S	157	236	393	0.00003	0.00002	0.00000	0.00002	73	4.0
Cellulomonas sp. NS3	2973977	S	135	161	296	0.00002	0.00001	0.00000	0.00002	75	4.0
Cellulomonas sp. ES6	3039384	S	112	161	273	0.00002	0.00001	0.00000	0.00002	76	4.0
Cellulomonas fengjieae	2819978	S	140	172	312	0.00002	0.00001	0.00000	0.00001	74	4.0
Cellulomonas taurus	2729175	S	129	148	277	0.00002	0.00001	0.00000	0.00001	73	4.0
Cellulomonas chengniuliangii	2968084	S	115	141	256	0.00002	0.00001	0.00000	0.00001	74	4.0
Cellulomonas shaoxiangyii	2566013	S	110	168	278	0.00002	0.00001	0.00000	0.00002	75	4.0
Paraoerskovia sediminicola	1138587	S	108	119	227	0.00002	0.00001	0.00000	0.00001	73	4.0
Paraoerskovia marina	545619	S	105	114	219	0.00002	0.00001	0.00000	0.00001	72	4.0
Dermacoccus sp. PAMC28757	2762331	S	279	344	623	0.00004	0.00002	0.00000	0.00002	69	4.0
Dermacoccus nishinomiyaensis	1274	S	201	252	453	0.00003	0.00002	0.00000	0.00002	70	5.0
Yimella sp. cx-51	2770551	S	461	485	946	0.00007	0.00003	0.00000	0.00003	67	5.0
Allobranchiibius sp. GilTou73	2904523	S	359	379	738	0.00005	0.00003	0.00000	0.00003	71	5.0
Luteipulveratus mongoliensis	571913	S	288	300	588	0.00004	0.00002	0.00000	0.00002	69	4.0
Barrientosiimonas endolithica	1535208	S	227	325	552	0.00004	0.00002	0.00000	0.00003	73	4.0
Brachybacterium huguangmaarense	1652028	S	256	364	620	0.00004	0.00003	0.00000	0.00003	73	5.0
Brachybacterium avium	2017485	S	127	207	334	0.00002	0.00001	0.00000	0.00002	71	4.0
Devriesea agamarum	472569	S	123	125	248	0.00002	0.00001	0.00000	0.00001	61	4.0
Helcobacillus massiliensis	521392	S	106	116	222	0.00002	0.00001	0.00000	0.00001	69	5.0
Brevibacterium casei	33889	S	122	367	489	0.00003	0.00003	0.00000	0.00002	69	5.0
Brevibacterium sandarakinum	629680	S	119	179	298	0.00002	0.00001	0.00000	0.00001	65	5.0
Brevibacterium luteolum	199591	S	105	127	232	0.00002	0.00001	0.00001	0.00001	68	nan
Xylanimonas cellulosilytica	186189	S	142	157	299	0.00002	0.00001	0.00000	0.00001	73	4.0
Xylanimonas allomyrinae	2509459	S	108	120	228	0.00002	0.00001	0.00000	0.00001	72	4.0
Georgenia sp. TF02-10	2917725	S	206	232	438	0.00003	0.00002	0.00000	0.00002	74	5.0
Georgenia wutianyii	2585135	S	155	167	322	0.00002	0.00001	0.00000	0.00001	74	4.0
Georgenia yuyongxinii	2589797	S	138	144	282	0.00002	0.00001	0.00000	0.00001	72	4.0
Ruania zhangjianzhongii	2603206	S	174	177	351	0.00002	0.00001	0.00000	0.00001	70	5.0
Ruania halotolerans	2897773	S	131	132	263	0.00002	0.00001	0.00000	0.00001	68	4.0
Kytococcus sedentarius	1276	S	217	242	459	0.00003	0.00002	0.00000	0.00002	73	4.0
Sanguibacter sp. HDW7	2714931	S	121	149	270	0.00002	0.00001	0.00000	0.00001	74	4.0
Pengzhenrongella sicca	2819238	S	125	132	257	0.00002	0.00001	0.00000	0.00001	73	4.0
Miniimonas sp. S16	2171623	S	106	149	255	0.00002	0.00001	0.00000	0.00001	73	5.0
Jonesia denitrificans	43674	S	105	111	216	0.00001	0.00001	0.00000	0.00001	58	4.0
Streptomyces cyaneogriseus	68192	S	162452	187506	349958	0.02411	0.01292	0.01591	0.01602	74	nan
Streptomyces sp. S8	1837283	S	14357	19229	33586	0.00231	0.00132	0.00160	0.00158	73	nan
Streptomyces sp. 769	1262452	S	4414	8499	12913	0.00089	0.00059	0.00069	0.00069	73	nan
Streptomyces sp. BHT-5-2	2866715	S	4275	4605	8880	0.00061	0.00032	0.00037	0.00037	72	nan
Streptomyces sp. WZ-12	3030210	S	2340	2461	4801	0.00033	0.00017	0.00019	0.00019	72	nan
Streptomyces sp. A1-5	2738410	S	2301	6103	8404	0.00058	0.00042	0.00052	0.00051	73	nan
Streptomyces sp. GS7	2692234	S	1840	1951	3791	0.00026	0.00013	0.00016	0.00015	73	nan
Streptomyces sp. S4.7	2705439	S	267	287	554	0.00004	0.00002	0.00000	0.00002	71	5.0
Streptomyces sp. TYQ1024	2762559	S	262	70483	70745	0.00487	0.00486	0.00641	0.00602	74	nan
Streptomyces sp. 2323.1	1938841	S	242	279	521	0.00004	0.00002	0.00002	0.00002	71	nan
Streptomyces sp. So13.3	2136173	S	230	236	466	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces sp. MBT27	1488356	S	222	234	456	0.00003	0.00002	0.00002	0.00002	72	nan
Streptomyces sp. SAT1	1849967	S	214	230	444	0.00003	0.00002	0.00000	0.00002	74	5.0
Streptomyces sp. NA04227	2742136	S	207	215	422	0.00003	0.00001	0.00002	0.00002	72	nan
Streptomyces sp. MST-110588	2833628	S	191	198	389	0.00003	0.00001	0.00002	0.00002	72	nan
Streptomyces sp. YIM 121038	2136401	S	184	194	378	0.00003	0.00001	0.00002	0.00002	73	nan
Streptomyces sp. 11x1	3038642	S	173	194	367	0.00003	0.00001	0.00000	0.00001	71	5.0
Streptomyces sp. TLI_053	1855352	S	171	178	349	0.00002	0.00001	0.00000	0.00002	74	5.0
Streptomyces sp. LX-29	2900152	S	171	179	350	0.00002	0.00001	0.00000	0.00002	73	5.0
Streptomyces sp. SirexAA-E	862751	S	167	182	349	0.00002	0.00001	0.00002	0.00001	73	nan
Streptomyces sp. HUAS 5	3031124	S	160	171	331	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. GMY02	1333528	S	154	158	312	0.00002	0.00001	0.00001	0.00001	71	nan
Streptomyces sp. XD-27	3062779	S	154	162	316	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces sp. Mut1	3033811	S	153	165	318	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. PBH53	1577075	S	153	417	570	0.00004	0.00003	0.00004	0.00003	73	nan
Streptomyces sp. ST1015	1848900	S	149	155	304	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. S1D4-11	2721246	S	149	220	369	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces sp. 891-h	2720714	S	149	152	301	0.00002	0.00001	0.00001	0.00001	71	nan
Streptomyces sp. HSG2	2797167	S	148	152	300	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces sp. QHH-9511	2684468	S	145	153	298	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. C8S0	2585716	S	144	151	295	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces sp. SN-593	659352	S	142	145	287	0.00002	0.00001	0.00000	0.00001	74	5.0
Streptomyces sp. ITFR-21	3075199	S	141	145	286	0.00002	0.00001	0.00000	0.00001	72	5.0
Streptomyces sp. MA3_2.13	2867410	S	138	139	277	0.00002	0.00001	0.00000	0.00001	72	5.0
Streptomyces sp. HUAS 2-6	3004093	S	138	153	291	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. 135	2838850	S	138	150	288	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. VNUA116	3062449	S	138	145	283	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. DSM 40750	2801030	S	135	158	293	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces sp. NA02950	2742137	S	132	137	269	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. FXJ1.172	710705	S	127	140	267	0.00002	0.00001	0.00001	0.00001	71	nan
Streptomyces sp. HUAS 31	3020055	S	125	151	276	0.00002	0.00001	0.00000	0.00001	72	5.0
Streptomyces sp. CMB-StM0423	2059884	S	124	164	288	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces sp. M92	2944250	S	123	141	264	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. CB01881	2078691	S	121	125	246	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces sp. SM18	1736046	S	121	130	251	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. DSM 40868	2721173	S	119	132	251	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. SCUT-3	2684469	S	119	124	243	0.00002	0.00001	0.00000	0.00001	74	4.0
Streptomyces sp. S063	2005885	S	109	158	267	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. Caat 7-52	2949637	S	107	118	225	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. GQFP	2907545	S	107	111	218	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces sp. SUK 48	2582831	S	106	134	240	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. SCSIO ZS0520	2892996	S	105	109	214	0.00001	0.00001	0.00000	0.00001	74	5.0
Streptomyces sp. Z423-1	2730915	S	104	112	216	0.00001	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. A2-16	2781734	S	103	112	215	0.00001	0.00001	0.00000	0.00001	71	5.0
Streptomyces sp. T12	477697	S	102	112	214	0.00001	0.00001	0.00000	0.00001	71	5.0
Streptomyces noursei	1971	S	6284	7164	13448	0.00093	0.00049	0.00059	0.00059	73	nan
Streptomyces yunnanensis	156453	S	4061	8106	12167	0.00084	0.00056	0.00067	0.00067	73	nan
Streptomyces mobaraensis	35621	S	3348	53936	57284	0.00395	0.00372	0.00492	0.00462	74	nan
Streptomyces gilvosporeus	553510	S	935	968	1903	0.00013	0.00007	0.00007	0.00007	71	nan
Streptomyces aurantiacus	47760	S	236	244	480	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces cadmiisoli	2184053	S	174	180	354	0.00002	0.00001	0.00001	0.00001	71	nan
Streptomyces phaeoluteigriseus	114686	S	119	126	245	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces alboniger	132473	S	116	123	239	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces halobius	2879846	S	574	587	1161	0.00008	0.00004	0.00000	0.00004	70	5.0
Streptomyces venezuelae	54571	S	560	594	1154	0.00008	0.00004	0.00005	0.00005	72	nan
Streptomyces graminofaciens	68212	S	210	219	429	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces anulatus	1892	S	118	158	276	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces griseus	1911	S	101	111	212	0.00001	0.00001	0.00001	0.00001	73	nan
Streptomyces lydicus	47763	S	521	627	1148	0.00008	0.00004	0.00005	0.00005	72	nan
Streptomyces rapamycinicus	1226757	S	216	228	444	0.00003	0.00002	0.00002	0.00002	71	nan
Streptomyces hygroscopicus	1912	S	195	275	470	0.00003	0.00002	0.00002	0.00002	72	nan
Streptomyces olivoreticuli	68246	S	503	522	1025	0.00007	0.00004	0.00004	0.00004	72	nan
Streptomyces inhibens	2293571	S	443	463	906	0.00006	0.00003	0.00000	0.00003	71	5.0
Streptomyces nigrescens	1920	S	401	588	989	0.00007	0.00004	0.00005	0.00005	72	nan
Streptomyces angustmyceticus	285578	S	306	324	630	0.00004	0.00002	0.00003	0.00003	73	nan
Streptomyces rimosus	1927	S	279	403	682	0.00005	0.00003	0.00004	0.00003	73	nan
Streptomyces albus	1888	S	246	250	496	0.00003	0.00002	0.00000	0.00002	73	5.0
Streptomyces platensis	58346	S	242	285	527	0.00004	0.00002	0.00002	0.00002	72	nan
Streptomyces marincola	2878388	S	215	217	432	0.00003	0.00002	0.00000	0.00002	74	5.0
Streptomyces tsukubensis	83656	S	213	218	431	0.00003	0.00002	0.00002	0.00002	72	nan
Streptomyces griseoviridis	45398	S	208	216	424	0.00003	0.00001	0.00000	0.00002	73	5.0
Streptomyces griseochromogenes	68214	S	197	207	404	0.00003	0.00001	0.00002	0.00002	71	nan
Streptomyces hundungensis	1077946	S	196	203	399	0.00003	0.00001	0.00002	0.00002	72	nan
Streptomyces auratus	114687	S	195	221	416	0.00003	0.00002	0.00002	0.00002	72	nan
Streptomyces collinus	42684	S	190	210	400	0.00003	0.00001	0.00002	0.00002	73	nan
Streptomyces clavuligerus	1901	S	188	192	380	0.00003	0.00001	0.00000	0.00002	73	5.0
Streptomyces longhuiensis	2880933	S	183	188	371	0.00003	0.00001	0.00000	0.00001	71	5.0
Streptomyces coeruleorubidus	116188	S	178	196	374	0.00003	0.00001	0.00001	0.00001	72	nan
Streptomyces roseochromogenus	285450	S	176	185	361	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces seoulensis	73044	S	175	184	359	0.00002	0.00001	0.00002	0.00001	73	nan
Streptomyces tubercidicus	47759	S	175	187	362	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces cynarae	2981134	S	168	174	342	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces decoyicus	249567	S	167	185	352	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces formicae	1616117	S	162	171	333	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces ferrugineus	1413221	S	160	169	329	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces buecherae	2763006	S	160	168	328	0.00002	0.00001	0.00002	0.00001	73	nan
Streptomyces chartreusis	1969	S	156	177	333	0.00002	0.00001	0.00000	0.00001	72	5.0
Streptomyces nitrosporeus	28894	S	156	161	317	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces nodosus	40318	S	155	160	315	0.00002	0.00001	0.00001	0.00001	71	nan
Streptomyces chromofuscus	42881	S	154	163	317	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces ficellus	1977088	S	154	161	315	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptomyces katrae	68223	S	154	161	315	0.00002	0.00001	0.00002	0.00001	73	nan
Streptomyces aureoverticillatus	66871	S	152	157	309	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces endophytica	2991496	S	146	171	317	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces rectiverticillatus	173860	S	145	151	296	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces flavofungini	68200	S	144	153	297	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces roseicoloratus	2508722	S	141	148	289	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces broussonetiae	2686304	S	141	149	290	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces niveus	193462	S	139	144	283	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces spongiicola	1690221	S	139	144	283	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces griseocarneus	51201	S	134	139	273	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces luteoverticillatus	66425	S	127	132	259	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces bathyalis	2710756	S	125	126	251	0.00002	0.00001	0.00000	0.00001	70	5.0
Streptomyces libani	68043	S	125	381	506	0.00003	0.00003	0.00003	0.00003	73	nan
Streptomyces asoensis	249586	S	123	129	252	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces lydicamycinicus	1546107	S	122	137	259	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces alboflavus	67267	S	122	128	250	0.00002	0.00001	0.00001	0.00001	73	nan
