name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Clostridium botulinum	1491	S	198	320	518	0.00003	0.00002	0.00000	0.00003	29	5.0
Clostridium tyrobutyricum	1519	S	136	136	272	0.00002	0.00001	0.00001	0.00001	32	nan
Clostridium estertheticum	238834	S	129	129	258	0.00002	0.00001	0.00001	0.00001	30	nan
Clostridium carboxidivorans	217159	S	122	131	253	0.00002	0.00001	0.00000	0.00001	31	5.0
Clostridium pasteurianum	1501	S	121	123	244	0.00002	0.00001	0.00001	0.00001	31	nan
Fenollaria massiliensis	938288	S	107903	109199	217102	0.01421	0.00715	0.00744	0.00730	35	nan
Acetivibrio saccincola	1677857	S	104006	105474	209480	0.01371	0.00690	0.00715	0.00707	35	nan
Mycolicibacterium crocinum	388459	S	510062	534494	1044556	0.06838	0.03499	0.03177	0.03112	67	nan
Mycolicibacterium pallens	370524	S	104	109	213	0.00001	0.00001	0.00001	0.00001	66	nan
Corynebacterium auriscanis	99807	S	132857	133286	266143	0.01742	0.00873	0.00706	0.00688	59	nan
Corynebacterium hansenii	394964	S	25792	25988	51780	0.00339	0.00170	0.00177	0.00172	70	nan
Rhodococcus sp. AH-ZY2	3047468	S	2024	22950	24974	0.00163	0.00150	0.00145	0.00148	71	nan
Rathayibacter iranicus	59737	S	328626	329145	657771	0.04306	0.02155	0.02047	0.01968	69	nan
Curtobacterium sp. Csp1	2495429	S	28500	218604	247104	0.01618	0.01431	0.01591	0.01567	73	nan
Curtobacterium sp. Csp2	2495430	S	184	291	475	0.00003	0.00002	0.00002	0.00002	73	nan
Curtobacterium sp. MR_MD2014	1561023	S	128	132	260	0.00002	0.00001	0.00001	0.00001	73	nan
Curtobacterium sp. MCSS17_007	2175646	S	126	129	255	0.00002	0.00001	0.00001	0.00001	73	nan
Curtobacterium sp. BH-2-1-1	1905847	S	121	123	244	0.00002	0.00001	0.00001	0.00001	72	nan
Curtobacterium sp. MCLR17_007	2175648	S	121	122	243	0.00002	0.00001	0.00000	0.00001	71	5.0
Curtobacterium sp. 458	3050069	S	115	117	232	0.00002	0.00001	0.00001	0.00001	72	nan
Curtobacterium sp. C1	2898151	S	110	168	278	0.00002	0.00001	0.00001	0.00001	73	nan
Curtobacterium sp. DN_7.5	3049047	S	109	111	220	0.00001	0.00001	0.00001	0.00001	72	nan
Curtobacterium sp. MCPF17_002	2175645	S	106	107	213	0.00001	0.00001	0.00000	0.00001	73	5.0
Curtobacterium sp. 9128	1793722	S	103	104	207	0.00001	0.00001	0.00000	0.00001	71	4.0
Curtobacterium sp. SGAir0471	2070337	S	102	111	213	0.00001	0.00001	0.00001	0.00001	72	nan
Janibacter sp. DB-40	3028808	S	80592	81500	162092	0.01061	0.00534	0.00575	0.00554	72	nan
Cellulomonas flavigena	1711	S	76798	77237	154035	0.01008	0.00506	0.00537	0.00645	76	nan
Streptomyces sp. HP-A2021	2927875	S	140226	154652	294878	0.01930	0.01012	0.01095	0.01065	72	nan
Streptomyces sp. So13.3	2136173	S	33463	33629	67092	0.00439	0.00220	0.00233	0.00226	71	nan
Streptomyces sp. Mg1	465541	S	21882	57148	79030	0.00517	0.00374	0.00442	0.00406	72	nan
Streptomyces cynarae	2981134	S	158552	161470	320022	0.02095	0.01057	0.01111	0.01085	71	nan
Streptomyces bingchenggensis	379067	S	2508	126148	128656	0.00842	0.00826	0.00922	0.00875	72	nan
Kitasatospora sp. YST-16	2998080	S	88294	90822	179116	0.01173	0.00595	0.00645	0.00748	75	nan
Kutzneria sp. CA-103260	2802641	S	246174	246598	492772	0.03226	0.01614	0.01677	0.01613	71	nan
Amycolatopsis sp. FDAARGOS 1241	2778070	S	48204	48276	96480	0.00632	0.00316	0.00336	0.00325	71	nan
Pseudonocardia dioxanivorans	240495	S	47142	47240	94382	0.00618	0.00309	0.00346	0.00361	74	nan
Raineyella sp. W15-4	3081651	S	169179	172148	341327	0.02234	0.01127	0.01188	0.01148	71	nan
Aeromicrobium duanguangcaii	2968086	S	34942	35414	70356	0.00461	0.00232	0.00243	0.00234	71	nan
Nocardioides sp. L-11A	3043848	S	11055	11165	22220	0.00145	0.00073	0.00084	0.00081	73	nan
Actinomyces wuliandei	2057743	S	76358	76516	152874	0.01001	0.00501	0.00517	0.00492	71	nan
Micromonospora sp. HUAS 3	3028804	S	30935	31128	62063	0.00406	0.00204	0.00233	0.00238	73	nan
Frankia casuarinae	106370	S	27971	27982	55953	0.00366	0.00183	0.00185	0.00186	71	nan
Conexibacter woesei	191495	S	47019	47021	94040	0.00616	0.00308	0.00353	0.00356	73	nan
Spiroplasma syrphidicola	216945	S	222464	223990	446454	0.02923	0.01466	0.01854	0.01829	29	nan
Spiroplasma litorale	216942	S	45072	45174	90246	0.00591	0.00296	0.00473	0.00481	23	nan
Mesoplasma entomophilum	2149	S	13418	14432	27850	0.00182	0.00094	0.00131	0.00129	26	nan
Mycoplasma seminis	512749	S	95575	95807	191382	0.01253	0.00627	0.00823	0.00807	28	nan
Pseudomonas sihuiensis	1274359	S	262104	455881	717985	0.04700	0.02984	0.02553	0.02457	63	nan
Pseudomonas germanica	2815720	S	153444	338223	491667	0.03219	0.02214	0.01858	0.01786	61	nan
Pseudomonas iranensis	2745503	S	92284	127311	219595	0.01438	0.00833	0.00696	0.00671	62	nan
Candidatus Pseudomonas adelgestsugas	1302376	S	74121	74131	148252	0.00971	0.00485	0.00456	0.00450	36	nan
Pseudomonas sp. M1	95619	S	21844	45035	66879	0.00438	0.00295	0.00000	0.00259	65	5.0
Pseudomonas sp. B11D7D	2735906	S	311	323	634	0.00004	0.00002	0.00000	0.00002	63	5.0
Pseudomonas sp. A34-9	3034675	S	245	275	520	0.00003	0.00002	0.00000	0.00001	61	5.0
Pseudomonas sp. R84	1573712	S	242	297	539	0.00004	0.00002	0.00000	0.00002	61	5.0
Pseudomonas sp. SCA2728.1_7	2825975	S	206	263	469	0.00003	0.00002	0.00002	0.00001	61	nan
Pseudomonas sp. DTU12.3	2073078	S	181	197	378	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. LPH1	1898684	S	177	253	430	0.00003	0.00002	0.00000	0.00001	64	5.0
Pseudomonas sp. NIBR-H-19	2901380	S	176	187	363	0.00002	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. Seg1	2678259	S	172	186	358	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. MSPm1	2726956	S	163	171	334	0.00002	0.00001	0.00000	0.00001	63	5.0
Pseudomonas sp. FP2196	2954086	S	159	170	329	0.00002	0.00001	0.00000	0.00001	61	4.0
Pseudomonas sp. 905_Psudmo1	3038925	S	101	190	291	0.00002	0.00001	0.00000	0.00001	63	5.0
Pseudomonas fluorescens	294	S	752	930	1682	0.00011	0.00006	0.00005	0.00005	62	nan
Pseudomonas moraviensis	321662	S	171	266	437	0.00003	0.00002	0.00001	0.00001	62	nan
Pseudomonas granadensis	1421430	S	163	194	357	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas koreensis	198620	S	147	232	379	0.00002	0.00002	0.00001	0.00001	62	nan
Pseudomonas aeruginosa	287	S	724	24556	25280	0.00165	0.00161	0.00140	0.00132	62	nan
Pseudomonas mendocina	300	S	598	645	1243	0.00008	0.00004	0.00000	0.00003	64	5.0
Pseudomonas oleovorans	301	S	143	251	394	0.00003	0.00002	0.00001	0.00001	63	nan
Pseudomonas citronellolis	53408	S	160	215	375	0.00002	0.00001	0.00000	0.00001	67	5.0
Pseudomonas putida	303	S	316	553	869	0.00006	0.00004	0.00003	0.00003	63	nan
Pseudomonas syringae	317	S	113	266	379	0.00002	0.00002	0.00000	0.00001	60	5.0
Pseudomonas zeae	2745510	S	456	543	999	0.00007	0.00004	0.00000	0.00003	61	5.0
Pseudomonas chlororaphis	587753	S	230	335	565	0.00004	0.00002	0.00000	0.00002	64	5.0
Pseudomonas chengduensis	489632	S	404	642	1046	0.00007	0.00004	0.00000	0.00003	63	5.0
Pseudomonas sediminis	1691904	S	291	308	599	0.00004	0.00002	0.00000	0.00002	63	5.0
Pseudomonas atacamensis	2565368	S	254	357	611	0.00004	0.00002	0.00002	0.00002	62	nan
Pseudomonas alcaliphila	101564	S	224	306	530	0.00003	0.00002	0.00000	0.00002	64	5.0
Pseudomonas guguanensis	1198456	S	193	215	408	0.00003	0.00001	0.00000	0.00001	65	5.0
Pseudomonas toyotomiensis	554344	S	190	255	445	0.00003	0.00002	0.00000	0.00001	63	5.0
Pseudomonas siliginis	2842346	S	187	323	510	0.00003	0.00002	0.00002	0.00002	61	nan
Pseudomonas tensinigenes	2745511	S	182	212	394	0.00003	0.00001	0.00000	0.00001	60	5.0
Pseudomonas wenzhouensis	2906062	S	160	176	336	0.00002	0.00001	0.00000	0.00001	63	5.0
Pseudomonas hamedanensis	2745504	S	157	163	320	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas hydrolytica	2493633	S	131	165	296	0.00002	0.00001	0.00000	0.00001	65	5.0
Azotobacter salinestris	69964	S	62214	62917	125131	0.00819	0.00412	0.00375	0.00367	67	nan
Candidatus Blochmannia chromaiodes	251542	S	287164	311577	598741	0.03920	0.02040	0.02402	0.02564	32	nan
Blochmannia endosymbiont of Camponotus sp.	700220	S	254	283	537	0.00004	0.00002	0.00000	0.00002	32	5.0
Blochmannia endosymbiont of Camponotus modoc	2945587	S	231	359	590	0.00004	0.00002	0.00003	0.00003	31	nan
Candidatus Blochmannia pennsylvanicus	101534	S	127	142	269	0.00002	0.00001	0.00001	0.00001	32	nan
Candidatus Blochmannia herculeanus	108080	S	116	118	234	0.00002	0.00001	0.00001	0.00001	32	nan
Enterobacter cloacae complex sp. ECL72	2850078	S	3951	203704	207655	0.01359	0.01334	0.01099	0.01065	58	nan
Enterobacter cloacae complex sp.	2027919	S	298	374	672	0.00004	0.00002	0.00002	0.00002	58	nan
Enterobacter hormaechei	158836	S	4148	30497	34645	0.00227	0.00200	0.00165	0.00160	58	nan
Enterobacter cloacae	550	S	704	2097	2801	0.00018	0.00014	0.00011	0.00011	58	nan
Enterobacter asburiae	61645	S	339	604	943	0.00006	0.00004	0.00003	0.00003	58	nan
Enterobacter roggenkampii	1812935	S	274	409	683	0.00004	0.00003	0.00002	0.00002	58	nan
Enterobacter cancerogenus	69218	S	187	192	379	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter kobei	208224	S	129	322	451	0.00003	0.00002	0.00002	0.00002	57	nan
Enterobacter mori	539813	S	274	291	565	0.00004	0.00002	0.00002	0.00002	57	nan
Enterobacter bugandensis	881260	S	105	140	245	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter oligotrophicus	2478464	S	104	106	210	0.00001	0.00001	0.00000	0.00001	56	5.0
Escherichia coli	562	S	233	1683	1916	0.00013	0.00011	0.00000	0.00009	55	5.0
Klebsiella pneumoniae	573	S	116	497	613	0.00004	0.00003	0.00000	0.00003	59	5.0
Moellerella wisconsensis	158849	S	403067	428492	831559	0.05444	0.02805	0.02756	0.02555	42	nan
Candidatus Erwinia haradaeae	1922217	S	74417	74423	148840	0.00974	0.00487	0.00000	0.00574	36	5.0
Xanthomonas hortorum	56454	S	91647	129212	220859	0.01446	0.00846	0.00000	0.00718	65	5.0
Xanthomonas sp. CPBF 426	2750648	S	2002	167436	169438	0.01109	0.01096	0.00961	0.00959	67	nan
Xanthomonas arboricola	56448	S	1082	1455	2537	0.00017	0.00010	0.00008	0.00008	66	nan
Xanthomonas euroxanthea	2259622	S	742	1411	2153	0.00014	0.00009	0.00008	0.00008	67	nan
Xanthomonas campestris	339	S	717	886	1603	0.00010	0.00006	0.00005	0.00005	66	nan
Xanthomonas citri	346	S	701	5921	6622	0.00043	0.00039	0.00034	0.00034	67	nan
Xanthomonas fragariae	48664	S	320	326	646	0.00004	0.00002	0.00000	0.00002	63	4.0
Xanthomonas oryzae	347	S	306	340	646	0.00004	0.00002	0.00000	0.00002	65	4.0
Xanthomonas translucens	343	S	206	240	446	0.00003	0.00002	0.00000	0.00001	69	5.0
Xanthomonas vesicatoria	56460	S	196	216	412	0.00003	0.00001	0.00000	0.00001	65	5.0
Xanthomonas cucurbitae	56453	S	156	159	315	0.00002	0.00001	0.00001	0.00001	66	nan
Xanthomonas prunicola	2053930	S	155	163	318	0.00002	0.00001	0.00000	0.00001	65	4.0
Xanthomonas vasicola	56459	S	154	168	322	0.00002	0.00001	0.00000	0.00001	64	4.0
Xanthomonas dyei	743699	S	151	155	306	0.00002	0.00001	0.00000	0.00001	65	5.0
Xanthomonas hydrangeae	2775159	S	142	168	310	0.00002	0.00001	0.00000	0.00001	66	5.0
Pseudoxanthomonas sp. X-1	2571115	S	37161	38055	75216	0.00492	0.00249	0.00251	0.00245	70	nan
Luteibacter aegosomaticola	2911538	S	53074	53205	106279	0.00696	0.00348	0.00306	0.00297	66	nan
Candidatus Nitrosacidococcus sp. I8	2942908	S	253136	253338	506474	0.03316	0.01658	0.01623	0.01580	38	nan
Aeromonas sp. ASNIH7	1920107	S	4965	51037	56002	0.00367	0.00334	0.00285	0.00278	64	nan
Aeromonas caviae	648	S	502	1284	1786	0.00012	0.00008	0.00007	0.00007	64	nan
Aeromonas hydrophila	644	S	146	213	359	0.00002	0.00001	0.00001	0.00001	64	nan
Aeromonas veronii	654	S	135	193	328	0.00002	0.00001	0.00000	0.00001	62	5.0
Aeromonas dhakensis	196024	S	106	171	277	0.00002	0.00001	0.00001	0.00001	64	nan
Aeromonas media	651	S	106	134	240	0.00002	0.00001	0.00001	0.00001	64	nan
Pseudoalteromonas sp. HL-AS2	3071082	S	14819	33301	48120	0.00315	0.00218	0.00201	0.00198	41	nan
Moraxella nasicaprae	2904122	S	23423	23552	46975	0.00308	0.00154	0.00136	0.00134	46	nan
Wolbachia endosymbiont (group A) of Phalera bucephala	2954042	S	2920	242807	245727	0.01609	0.01590	0.01619	0.01579	35	nan
Wolbachia endosymbiont of Drosophila simulans	77038	S	1966	66114	68080	0.00446	0.00433	0.00441	0.00430	35	nan
Wolbachia endosymbiont of Oedothorax gibbosus	931100	S	1509	2083	3592	0.00024	0.00014	0.00014	0.00014	34	nan
Wolbachia endosymbiont (group A) of Protocalliphora azurea	2954050	S	1427	162404	163831	0.01073	0.01063	0.01084	0.01056	35	nan
Wolbachia endosymbiont of Ctenocephalides felis wCfeJ	2732594	S	676	682	1358	0.00009	0.00004	0.00004	0.00004	35	nan
Wolbachia endosymbiont of Folsomia candida	169402	S	648	649	1297	0.00008	0.00004	0.00000	0.00004	34	5.0
Wolbachia endosymbiont of Aedes albopictus	167957	S	606	1160	1766	0.00012	0.00008	0.00008	0.00008	35	nan
Wolbachia endosymbiont of Cimex lectularius	246273	S	602	605	1207	0.00008	0.00004	0.00000	0.00004	37	5.0
Wolbachia endosymbiont (group A) of Anomoia purmunda	2953978	S	594	1262	1856	0.00012	0.00008	0.00008	0.00008	35	nan
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	548	2581	3129	0.00020	0.00017	0.00017	0.00017	35	nan
Wolbachia endosymbiont of Drosophila incompta	1633785	S	491	7595	8086	0.00053	0.00050	0.00051	0.00049	35	nan
Wolbachia endosymbiont (group A) of Sicus ferrugineus	2954056	S	383	715	1098	0.00007	0.00005	0.00005	0.00005	35	nan
Wolbachia endosymbiont (group A) of Icerya purchasi	2954019	S	359	1089	1448	0.00009	0.00007	0.00007	0.00007	35	nan
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	357	357	714	0.00005	0.00002	0.00000	0.00003	31	4.0
Wolbachia endosymbiont of Drosophila pseudotakahashii	375919	S	352	2236	2588	0.00017	0.00015	0.00015	0.00015	35	nan
Wolbachia endosymbiont (group A) of Trypoxylon clavicerum	2954064	S	340	1385	1725	0.00011	0.00009	0.00009	0.00009	35	nan
Wolbachia endosymbiont (group A) of Epistrophe grossularia	2954008	S	334	2829	3163	0.00021	0.00019	0.00019	0.00018	35	nan
Wolbachia endosymbiont (group A) of Volucella inflata	2954065	S	334	1390	1724	0.00011	0.00009	0.00009	0.00009	35	nan
Wolbachia endosymbiont (group A) of Epagoge grotiana	2954006	S	332	5967	6299	0.00041	0.00039	0.00040	0.00039	35	nan
Wolbachia endosymbiont of Phyllotreta cruciferae	2886377	S	326	2241	2567	0.00017	0.00015	0.00015	0.00015	35	nan
Wolbachia endosymbiont (group A) of Bibio marci	2953987	S	298	1063	1361	0.00009	0.00007	0.00007	0.00007	35	nan
Wolbachia endosymbiont of Ctenocephalides felis wCfeT	2732593	S	289	289	578	0.00004	0.00002	0.00000	0.00002	36	5.0
Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis	1812115	S	261	261	522	0.00003	0.00002	0.00000	0.00002	33	5.0
Wolbachia endosymbiont of Drosophila aff. chauvacae BK-2020	3080329	S	260	3637	3897	0.00026	0.00024	0.00024	0.00024	35	nan
Wolbachia endosymbiont (group A) of Bombylius major	2953988	S	239	1022	1261	0.00008	0.00007	0.00007	0.00007	35	nan
Wolbachia endosymbiont (group A) of Lasioglossum morio	2954025	S	228	6684	6912	0.00045	0.00044	0.00045	0.00043	35	nan
Wolbachia endosymbiont of Diaphorina citri	116598	S	226	660	886	0.00006	0.00004	0.00004	0.00004	35	nan
Wolbachia endosymbiont of Drosophila innubila	282263	S	222	2119	2341	0.00015	0.00014	0.00014	0.00014	35	nan
Wolbachia endosymbiont of Trichogramma pretiosum	125593	S	216	265	481	0.00003	0.00002	0.00002	0.00002	33	nan
Wolbachia endosymbiont of Cruorifilaria tuberocauda	1812111	S	216	216	432	0.00003	0.00001	0.00000	0.00002	32	4.0
Wolbachia endosymbiont (group A) of Rhinocyllus conicus	2954053	S	211	707	918	0.00006	0.00005	0.00005	0.00005	35	nan
Wolbachia endosymbiont of Drosophila melanogaster	163164	S	207	78134	78341	0.00513	0.00512	0.00522	0.00508	35	nan
Wolbachia endosymbiont of Psylliodes chrysocephala	2883236	S	207	647	854	0.00006	0.00004	0.00004	0.00004	35	nan
Wolbachia endosymbiont (group A) of Apoderus coryli	2953980	S	207	905	1112	0.00007	0.00006	0.00006	0.00006	35	nan
Wolbachia endosymbiont (group A) of Acrocera orbiculus	2953971	S	189	2228	2417	0.00016	0.00015	0.00015	0.00014	35	nan
Wolbachia endosymbiont (group A) of Endotricha flammealis	2954004	S	184	4693	4877	0.00032	0.00031	0.00031	0.00031	35	nan
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	182	182	364	0.00002	0.00001	0.00000	0.00002	29	4.0
Wolbachia endosymbiont of Zaprionus tsacasi	2603209	S	176	6752	6928	0.00045	0.00044	0.00045	0.00044	35	nan
Wolbachia endosymbiont (group A) of Sympetrum striolatum	2954061	S	164	721	885	0.00006	0.00005	0.00005	0.00005	35	nan
Wolbachia endosymbiont (group A) of Yponomeuta plumbellus	2954068	S	159	2696	2855	0.00019	0.00018	0.00018	0.00018	35	nan
Wolbachia endosymbiont (group A) of Gymnosoma rotundatum	2954016	S	158	1182	1340	0.00009	0.00008	0.00008	0.00008	35	nan
Wolbachia endosymbiont of Anopheles demeilloni	2748871	S	151	300	451	0.00003	0.00002	0.00002	0.00002	33	nan
Wolbachia endosymbiont (group A) of Sphecodes monilicornis	2954060	S	134	2709	2843	0.00019	0.00018	0.00018	0.00018	35	nan
Wolbachia endosymbiont (group A) of Sphaerophoria taeniata	2954057	S	132	453	585	0.00004	0.00003	0.00003	0.00003	35	nan
Wolbachia endosymbiont (group A) of Tiphia femorata	2954063	S	115	1476	1591	0.00010	0.00010	0.00010	0.00010	35	nan
Wolbachia endosymbiont (group A) of Philonthus cognatus	2954046	S	115	1109	1224	0.00008	0.00007	0.00007	0.00007	35	nan
Wolbachia endosymbiont of Ceratosolen solmsi	497299	S	110	1700	1810	0.00012	0.00011	0.00011	0.00011	35	nan
Wolbachia endosymbiont of Wiebesia pumilae	2742717	S	104	1539	1643	0.00011	0.00010	0.00010	0.00010	35	nan
Wolbachia endosymbiont (group A) of Hylaeus communis	2954018	S	101	1329	1430	0.00009	0.00009	0.00009	0.00009	35	nan
Wolbachia pipientis	955	S	1212	10260	11472	0.00075	0.00067	0.00069	0.00067	35	nan
Candidatus Wolbachia massiliensis	1845000	S	612	666	1278	0.00008	0.00004	0.00004	0.00004	35	nan
Ehrlichia muris	35795	S	60130	60276	120406	0.00788	0.00395	0.00481	0.00474	29	nan
Neoehrlichia mikurensis	89586	S	8209	8209	16418	0.00107	0.00054	0.00073	0.00076	27	nan
Sulfitobacter sp. LC.270.F.C4	3079556	S	82990	138624	221614	0.01451	0.00907	0.00758	0.00736	61	nan
Sulfitobacter sp. SK025	1389011	S	207	248	455	0.00003	0.00002	0.00001	0.00001	62	nan
Sulfitobacter sp. W002	2867024	S	141	156	297	0.00002	0.00001	0.00001	0.00001	61	nan
Phaeobacter piscinae	1580596	S	108263	115233	223496	0.01463	0.00754	0.00626	0.00605	61	nan
Phaeobacter sp. S60	1569353	S	5130	7665	12795	0.00084	0.00050	0.00042	0.00041	60	nan
Phaeobacter sp. LSS9	681157	S	1423	1601	3024	0.00020	0.00010	0.00009	0.00008	61	nan
Phaeobacter inhibens	221822	S	4998	6000	10998	0.00072	0.00039	0.00000	0.00031	60	5.0
Phaeobacter gallaeciensis	60890	S	822	917	1739	0.00011	0.00006	0.00005	0.00005	60	nan
Phaeobacter porticola	1844006	S	177	182	359	0.00002	0.00001	0.00000	0.00001	59	4.0
Celeribacter indicus	1208324	S	86655	90626	177281	0.01161	0.00593	0.00525	0.00523	66	nan
Celeribacter baekdonensis	875171	S	218	222	440	0.00003	0.00001	0.00000	0.00001	58	4.0
Ruegeria sp. THAF33	2587853	S	1408	1429	2837	0.00019	0.00009	0.00000	0.00007	59	4.0
Ruegeria sp. SCSIO 43209	2793010	S	866	874	1740	0.00011	0.00006	0.00000	0.00004	57	4.0
Ruegeria sp. TM1040	292414	S	162	162	324	0.00002	0.00001	0.00000	0.00001	61	4.0
Pseudosulfitobacter pseudonitzschiae	1402135	S	660	727	1387	0.00009	0.00005	0.00000	0.00004	62	5.0
Pseudosulfitobacter sp. DSM 107133	2883100	S	123	141	264	0.00002	0.00001	0.00001	0.00001	62	nan
Roseivivax sp. THAF40	2587858	S	397	653	1050	0.00007	0.00004	0.00000	0.00004	65	4.0
Roseovarius indicus	540747	S	199	205	404	0.00003	0.00001	0.00000	0.00001	65	4.0
Mameliella alba	561184	S	135	136	271	0.00002	0.00001	0.00000	0.00001	65	4.0
