DRR171851,2019-03-23 04:06:14,2019-06-14 06:24:59,33886721,9458916065,31058005,279,6483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171851.sralite.1,DRX162463,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090950,SAMD00114883,simple,408170,human gut metagenome,SAMD00114883,,,,,,,no,,,,,TITECH,DRA008156,,public,883E58071428CD4E5B80800BA053832A,6FE8CE501CBB270A272595AE55C26E73
DRR171852,2019-03-23 04:06:14,2019-06-14 04:59:54,30516138,8563459397,28168746,280,5762,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171852.sralite.1,DRX162464,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090951,SAMD00114885,simple,408170,human gut metagenome,SAMD00114885,,,,,,,no,,,,,TITECH,DRA008156,,public,23A1AF51F0C387C35367870136AEE30B,1FFE6238E5A8F9D3DF1F261F50E52994
DRR171853,2019-03-23 04:06:14,2019-06-14 05:13:05,21052176,5880503603,19120147,279,3956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171853.sralite.1,DRX162465,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090952,SAMD00114886,simple,408170,human gut metagenome,SAMD00114886,,,,,,,no,,,,,TITECH,DRA008156,,public,E6C506C19472F1E7F769DD125BAD941F,1B9E2A38ECC566C0F95C01036F3C9248
DRR171854,2019-03-23 04:06:14,2019-06-14 03:41:06,23660341,6666771959,21696917,281,3925,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171854.sralite.1,DRX162466,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090953,SAMD00114887,simple,408170,human gut metagenome,SAMD00114887,,,,,,,no,,,,,TITECH,DRA008156,,public,654C720B3770453F95AB7126C6746655,F116340881BCE257629929A73F5FA905
DRR171855,2019-03-23 04:06:14,2019-06-14 06:28:05,21555393,6105158888,20040463,283,3561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171855.sralite.1,DRX162467,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090954,SAMD00114888,simple,408170,human gut metagenome,SAMD00114888,,,,,,,no,,,,,TITECH,DRA008156,,public,EAA3A830119F4B3EE935C788A8A7F11B,7DC001541212BB843309F3F42233C939
DRR171856,2019-03-23 04:06:14,2019-06-14 04:22:04,22120720,6220949126,20186256,281,3688,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171856.sralite.1,DRX162468,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090955,SAMD00114889,simple,408170,human gut metagenome,SAMD00114889,,,,,,,no,,,,,TITECH,DRA008156,,public,6133918698DB09D060A82FCDDC36F33A,45FD5F33F0D399FCF6D69736BEB0F852
DRR171857,2019-03-23 04:06:14,2019-06-14 05:51:43,21481126,6109368175,20226560,284,3527,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171857.sralite.1,DRX162469,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090956,SAMD00114890,simple,408170,human gut metagenome,SAMD00114890,,,,,,,no,,,,,TITECH,DRA008156,,public,67370E6CD24347AF158F9AFBA164246E,53891E3A0741B898F789E131431ECFFD
DRR171858,2019-03-23 04:06:14,2019-06-14 06:02:00,21547926,5973932190,19269925,277,3587,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171858.sralite.1,DRX162470,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090957,SAMD00114891,simple,408170,human gut metagenome,SAMD00114891,,,,,,,no,,,,,TITECH,DRA008156,,public,216E6FCBBF331CCEC507533B1597B3E5,6C1445BDD7B8105008E143DA398FE2A6
DRR171859,2019-03-23 04:06:14,2019-06-14 04:37:37,20247360,5771652617,19073937,285,3313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171859.sralite.1,DRX162471,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090958,SAMD00114894,simple,408170,human gut metagenome,SAMD00114894,,,,,,,no,,,,,TITECH,DRA008156,,public,ACE01CF85B4213F189C93E7047392255,3A3CC24C59EF3EBE34C9782A815AA5E5
DRR171860,2019-03-23 04:06:14,2019-06-14 03:05:56,20911714,5971081419,19903390,285,3432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171860.sralite.1,DRX162472,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090959,SAMD00114896,simple,408170,human gut metagenome,SAMD00114896,,,,,,,no,,,,,TITECH,DRA008156,,public,1789AFB82EABF7EC89974AE586FC9551,A5DFCCD794FAF4168F41D9E39803E53C
DRR171861,2019-03-23 04:06:14,2019-06-14 03:50:38,19747874,5644199035,18751366,285,3248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171861.sralite.1,DRX162473,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090960,SAMD00114897,simple,408170,human gut metagenome,SAMD00114897,,,,,,,no,,,,,TITECH,DRA008156,,public,1C4E23A7203CF32614C8E670C7B5DE5E,774F3E8F0F9687FC04BFAB6AFBC016C4
DRR171862,2019-03-23 04:06:14,2019-06-14 05:36:12,25302046,7122497809,23240785,281,4172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171862.sralite.1,DRX162474,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090961,SAMD00114898,simple,408170,human gut metagenome,SAMD00114898,,,,,,,no,,,,,TITECH,DRA008156,,public,0890CC5B483C6E5DE16D2838233F2587,4E1AB6A59DBAC6AD401C0007DCB28894
DRR171863,2019-03-23 04:06:14,2019-06-14 03:07:17,19288991,5253422846,16688015,272,3614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171863.sralite.1,DRX162475,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090962,SAMD00114899,simple,408170,human gut metagenome,SAMD00114899,,,,,,,no,,,,,TITECH,DRA008156,,public,8528F209184EE23A24A9ED4C3E2665AC,871F3A1329314FC68C09162BC2AF0AFC
DRR171864,2019-03-23 04:06:14,2019-06-14 01:54:13,24923313,6852342810,22069717,274,4691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171864.sralite.1,DRX162476,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090963,SAMD00114900,simple,408170,human gut metagenome,SAMD00114900,,,,,,,no,,,,,TITECH,DRA008156,,public,6CB215A04834BB6C1D8F3CB2F60DCAE1,79BED176FAA3F4114E020E372EB99DEF
DRR171865,2019-03-23 04:06:14,2019-06-14 03:11:44,25315675,7009051890,22746816,276,4662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171865.sralite.1,DRX162477,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090964,SAMD00114901,simple,408170,human gut metagenome,SAMD00114901,,,,,,,no,,,,,TITECH,DRA008156,,public,1EDF53B701677D3930E394B855013D9C,2CF7BAD61449E7571FA79A5D808558AC
DRR171866,2019-03-23 04:06:14,2019-06-14 05:40:13,43751974,11893076159,38441379,271,8203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171866.sralite.1,DRX162478,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS090965,SAMD00114902,simple,408170,human gut metagenome,SAMD00114902,,,,,,,no,,,,,TITECH,DRA008156,,public,9BCA74843FA75FB289405463E16EE380,E5A85C643DF562E1DAB976B099FF0C4C
DRR173016,2019-05-28 17:25:30,2019-06-14 13:05:21,17200970,4928181427,16399813,286,2948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/173/DRR173016.sralite.1,DRX163627,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS096198,SAMD00136648,simple,408170,human gut metagenome,SAMD00136648,,,,,,,no,,,,,TITECH,DRA008156,,public,2E2237E99FA56DA1BCD77A3F30852556,FA178978716B908D68669B2A46AB5A29
DRR173017,2019-05-28 17:25:30,2019-06-14 13:04:39,16050707,4161193551,15509316,259,2207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/173/DRR173017.sralite.1,DRX163628,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS096199,SAMD00136653,simple,408170,human gut metagenome,SAMD00136653,,,,,,,no,,,,,TITECH,DRA008156,,public,8FB598722557202F559561395769AE8F,9009E9D417208A4171CB127D7BEB14D9
DRR171523,2019-03-23 04:06:11,2019-06-14 01:48:00,13927768,4052659543,13639035,290,1709,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171523.sralite.1,DRX162135,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091185,SAMD00164833,simple,408170,human gut metagenome,SAMD00164833,,,,,,,no,,,,,TITECH,DRA008156,,public,A4AF22B04D415A62D92169751DC0B2EA,1BA37C1F5A88BFB56270816E46E6A6A4
DRR171524,2019-03-23 04:06:11,2019-06-14 01:33:31,14033695,4092703392,13735646,291,1999,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171524.sralite.1,DRX162136,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091186,SAMD00164834,simple,408170,human gut metagenome,SAMD00164834,,,,,,,no,,,,,TITECH,DRA008156,,public,73A764426C7DBBBD20875C1E8E192331,6B630651D228DB14446AF1ED23696F69
DRR171525,2019-03-23 04:06:11,2019-06-14 03:01:07,14575470,4227252749,14240414,290,1789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171525.sralite.1,DRX162137,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091187,SAMD00164835,simple,408170,human gut metagenome,SAMD00164835,,,,,,,no,,,,,TITECH,DRA008156,,public,79F4B1FD457618C7C46A372392D43ABC,0E77BCE7977BB2803669372ED8351D82
DRR171526,2019-03-23 04:06:11,2019-06-14 01:06:39,21258918,6195102682,20571160,291,3047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171526.sralite.1,DRX162138,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091188,SAMD00164836,simple,408170,human gut metagenome,SAMD00164836,,,,,,,no,,,,,TITECH,DRA008156,,public,B80EF44DD7CDBF483E920DE659D943F7,3EE3FC2C7E463A9B4410673BE701BF67
DRR171527,2019-03-23 04:06:11,2019-06-14 02:48:14,19281714,5498411373,18909174,285,2339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171527.sralite.1,DRX162139,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091189,SAMD00164837,simple,408170,human gut metagenome,SAMD00164837,,,,,,,no,,,,,TITECH,DRA008156,,public,2D6F82FB5E297A1FC8273A4EE885CD46,D5291F69D436B2E71E559D835053F816
DRR171528,2019-03-23 04:06:11,2019-06-14 00:23:04,22329804,6497609444,21528805,290,3222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171528.sralite.1,DRX162140,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091190,SAMD00164838,simple,408170,human gut metagenome,SAMD00164838,,,,,,,no,,,,,TITECH,DRA008156,,public,D948A31F2BA1857BE3A81F3A694C9831,24BABB85AF831E037059D7D5A302D2B8
DRR171529,2019-03-23 04:06:11,2019-06-14 05:20:47,25117271,7298910575,24616168,290,3713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171529.sralite.1,DRX162141,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091191,SAMD00164839,simple,408170,human gut metagenome,SAMD00164839,,,,,,,no,,,,,TITECH,DRA008156,,public,FF3D278CC2A9CBDC882A757CCE4A0151,9C6A1F7704B9F7BEAFD432197AFFAB84
DRR171530,2019-03-23 04:06:11,2019-06-14 02:15:57,12798456,3716061922,12507088,290,1586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171530.sralite.1,DRX162142,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091192,SAMD00164840,simple,408170,human gut metagenome,SAMD00164840,,,,,,,no,,,,,TITECH,DRA008156,,public,C1128207D057D4F636FE23AEF7D2E1B1,48646AF3674A2E471A8AE7801C77F0C8
DRR171531,2019-03-23 04:06:11,2019-06-14 05:50:15,18630239,5444934161,18064058,292,2826,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171531.sralite.1,DRX162143,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091193,SAMD00164841,simple,408170,human gut metagenome,SAMD00164841,,,,,,,no,,,,,TITECH,DRA008156,,public,A2BD7437E62EE9AAD26E676FF33F42CC,79818BEEA8CAB6E004A315484925F8DD
DRR171532,2019-03-23 04:06:11,2019-06-14 03:44:07,18788473,5404820190,17410621,287,2641,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171532.sralite.1,DRX162144,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091194,SAMD00164842,simple,408170,human gut metagenome,SAMD00164842,,,,,,,no,,,,,TITECH,DRA008156,,public,9CEA6011422D5987B67B1C072BC8A7F8,2BE9F48EF753F23A784B71903BCFB2D4
DRR171533,2019-03-23 04:06:11,2019-06-14 05:34:41,5169193,1499282832,5026397,290,721,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171533.sralite.1,DRX162145,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091195,SAMD00164843,simple,408170,human gut metagenome,SAMD00164843,,,,,,,no,,,,,TITECH,DRA008156,,public,B7B5C4B8C68D0C6B5D39170350FD88BE,64E532DE85A03820E4616070ADCDFF3B
DRR171534,2019-03-23 04:06:11,2019-06-14 02:26:03,23295395,6770954653,22664436,290,3275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171534.sralite.1,DRX162146,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091196,SAMD00164844,simple,408170,human gut metagenome,SAMD00164844,,,,,,,no,,,,,TITECH,DRA008156,,public,924F87CD68D9B598ECE1B271FB4ACB37,181D4B517A4F4F75FCDE05356B429871
DRR171535,2019-03-23 04:06:11,2019-06-14 04:10:56,11998252,3483760337,11688503,290,1694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171535.sralite.1,DRX162147,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091197,SAMD00164845,simple,408170,human gut metagenome,SAMD00164845,,,,,,,no,,,,,TITECH,DRA008156,,public,CBE36CF0468A557B06C90236DBAFD577,BEFEFA9E43D6E419A0F7507DD4243A6E
DRR171536,2019-03-23 04:06:11,2019-06-14 00:21:01,23702513,6898533100,23142858,291,3539,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171536.sralite.1,DRX162148,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091198,SAMD00164846,simple,408170,human gut metagenome,SAMD00164846,,,,,,,no,,,,,TITECH,DRA008156,,public,432F9C0B21EF8A93BB177767283D4DC4,BB0A523F3BEEC390435E098166682FDD
DRR171537,2019-03-23 04:06:11,2019-06-14 05:06:41,25914840,7531530757,25391608,290,3843,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171537.sralite.1,DRX162149,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091199,SAMD00164847,simple,408170,human gut metagenome,SAMD00164847,,,,,,,no,,,,,TITECH,DRA008156,,public,F93C878786AE37AA4CB115231066D17D,328C7D6A228FE108A4579316227DF5F2
DRR171538,2019-03-23 04:06:11,2019-06-14 04:44:01,24466340,7032760830,24072575,287,2956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171538.sralite.1,DRX162150,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091200,SAMD00164848,simple,408170,human gut metagenome,SAMD00164848,,,,,,,no,,,,,TITECH,DRA008156,,public,2D4BD51356F3EC7EE62842093972FBD6,C9876977A5629436FAC4B7290AB2FAE3
DRR171539,2019-03-23 04:06:11,2019-06-14 04:32:41,14664057,4255372415,14349034,290,1833,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/171/DRR171539.sralite.1,DRX162151,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091201,SAMD00164849,simple,408170,human gut metagenome,SAMD00164849,,,,,,,no,,,,,TITECH,DRA008156,,public,5F8875324D1AD1814A2F08D7FA5834E2,6E61E0B535FD47F21A7A11DE451D333E
DRR171540,2019-03-23 04:06:11,2019-06-14 01:27:23,24398373,7025663296,23523553,287,3566,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171540.sralite.1,DRX162152,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091202,SAMD00164850,simple,408170,human gut metagenome,SAMD00164850,,,,,,,no,,,,,TITECH,DRA008156,,public,B915E008E95BA23281585DC7847D28AD,E98499B46331953F077122A30FAED88E
DRR171541,2019-03-23 04:06:11,2019-06-14 04:20:58,15344739,4471183844,15105759,291,2127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/DRR000/171/DRR171541.sralite.1,DRX162153,,WGS,RANDOM,METAGENOMIC,PAIRED,800,0,ILLUMINA,Illumina HiSeq 2500,DRP004793,PRJDB4176,,520750,DRS091203,SAMD00164851,simple,408170,human gut metagenome,SAMD00164851,,,,,,,no,,,,,TITECH,DRA008156,,public,3FE432E535B8841408825AC1B95CFD97,4E107FB0FD6E585BE6F27AEDF5EA809C
